Site,Plot,Subplot,GenusSpecies,CoverPerc,Family,Genus,Species
Lucille,Edge,41.4.10,part.qui,,,,
Lucille,Edge,41.4.10,euph.cya,,,,
Lucille,Edge,41.4.10,cype.pol,,,,
Lucille,Edge,41.4.10,cono.coe,,,,
Lucille,Edge,41_100,sola.don,,,,
Lucille,Edge,41_100,psyc.ner,,,,
Lucille,Edge,41_100,myrs.cub,,,,
Lucille,Edge,41_100,more.cer,,,,
Lucille,Edge,41_100,ludw.mic,,,,
Lucille,Edge,41_100,pasp.mon,,,,
Lucille,Edge,41_100,seta.par,,,,
Lucille,Edge,41_100,samo.ebr,,,,
Lucille,Edge,41_100,soli.lea,,,,
Lucille,Edge,41_100,schi.rhi,,,,
Lucille,Edge,41_100,side.sal,,,,
Lucille,Edge,41_100,flav.lin,,,,
Lucille,Edge,41_100,rhyn.mic,,,,
Lucille,Edge,41_100,rhyn.col,,,,
Lucille,Edge,41_100,boeh.cyl,,,,
Lucille,Edge,41_100,clad.jam,,,,
Lucille,Edge,41_100,chio.pin,,,,
Lucille,Edge,41_100,soli.str,,,,
Lucille,Edge,41_100,scle.cil,,,,
Lucille,Edge,41_100,rott.coc,,,,
Lucille,Edge,41_100,evol.ser,,,,
Lucille,Edge,41_100,card.mic,,,,
Lucille,Edge,41_100,pter.del,,,,
Lucille,Edge,41_100,eust.pet,,,,
Lucille,Edge,41_100,cham.hir,,,,
Lucille,Edge,41_100,muhl.cap,,,,
Lucille,Edge,41_100,digi.vio,,,,
Lucille,Edge,41_100,pasp.mon,,,,
Lucille,Lawn,31.1.1,soli.str,20,,,
Lucille,Lawn,31.1.1,evol.ser,1,,,
Lucille,Lawn,31.1.1,pasp.blo,1,,,
Lucille,Lawn,31.1.1,clad.jam,5,,,
Lucille,Lawn,31.1.1,anem.adi,10,,,
Lucille,Lawn,31.1.1,chio.pin,1,,,
Lucille,Lawn,31.1.1,mela.ang,5,,,
Lucille,Lawn,31.1.1,thel.kun,5,,,
Lucille,Lawn,31.1.1,muhl.cap,1,,,
Lucille,Lawn,31.1.1,dich.aci,5,,,
Lucille,Lawn,31.1.1,pass.sub,1,,,
Lucille,Lawn,31.1.1,andr.glo,1,,,
Lucille,Lawn,31.1.1,cham.con,1,,,
Lucille,Lawn,31.1.1,phyl.car,1,,,
Lucille,Lawn,31.1.1,pter.bah,1,,,
Lucille,Lawn,31.1.1,samo.ebr,1,,,
Lucille,Lawn,31.1.10,asem.vio,,,,
Lucille,Lawn,31.1.10,bide.alb,,,,
Lucille,Lawn,31.1.10,rhus.cop,,,,
Lucille,Lawn,31.1.10,cham.sp.,,,,
Lucille,Lawn,31.1.10,symp.adn,,,,
Lucille,Lawn,31.1.10,pasp.mon,,,,
Lucille,Lawn,31.4.1,thel.kun,20,,,
Lucille,Lawn,31.4.1,phys.wal,20,,,
Lucille,Lawn,31.4.1,soli.lea,5,,,
Lucille,Lawn,31.4.1,anem.adi,5,,,
Lucille,Lawn,31.4.1,sida.rho,1,,,
Lucille,Lawn,31.4.1,mela.ang,1,,,
Lucille,Lawn,31.4.1,pasp.blo,5,,,
Lucille,Lawn,31.4.1,rhyn.col,10,,,
Lucille,Lawn,31.4.1,chio.pin,5,,,
Lucille,Lawn,31.4.1,asem.vio,1,,,
Lucille,Lawn,31.4.1,pter.bah,1,,,
Lucille,Lawn,31.4.1,phyl.car,1,,,
Lucille,Lawn,31.4.1,cham.hir,1,,,
Lucille,Lawn,31.4.1,evol.ser,1,,,
Lucille,Lawn,31.4.1,andr.glo,1,,,
Lucille,Lawn,31.4.1,macr.lat,1,,,
Lucille,Lawn,31.4.1,cham.con,1,,,
Lucille,Lawn,31.4.1,dich.dic,1,,,
Lucille,Lawn,31.4.1,sper.rem,1,,,
Lucille,Lawn,31.4.1,clad.jam,1,,,
Lucille,Lawn,31.4.1,muhl.cap,1,,,
Lucille,Lawn,31.4.1,pass.sub,1,,,
Lucille,Lawn,31.4.10,chap.alb,,,,
Lucille,Lawn,31.4.10,dich.aci,,,,
Lucille,Lawn,31.4.10,pasp.cae,,,,
Lucille,Lawn,31.4.10,seta.par,,,,
Lucille,Lawn,31.4.10,eulo.alt,,,,
Lucille,Lawn,31.4.10,bide.alb,,,,
Lucille,Lawn,31.4.10,mori.roy,,,,
Lucille,Lawn,31.4.10,part.hys,,,,
Lucille,Lawn,31.4.10,symp.adn,,,,
Lucille,Lawn,31.4.10,bacc.glo,,,,
Lucille,Lawn,31.4.10,cono.coe,,,,
Lucille,Lawn,31.4.10,ambr.art,,,,
Lucille,Lawn,31_100,boeh.cyl,,,,
Lucille,Lawn,31_100,soli.str,,,,
Lucille,Lawn,31_100,schi.gra,,,,
Lucille,Lawn,31_100,samo.ebr,,,,
Lucille,Lawn,31_100,euph.het,,,,
Lucille,Lawn,31_100,pter.del,,,,
Lucille,Lawn,31_100,byrs.luc,,,,
Lucille,Lawn,31_100,schi.rhi,,,,
Lucille,Lawn,31_100,sola.don,,,,
Lucille,Lawn,31_100,sela.eat,,,,
Lucille,Lawn,31_100,ludw.mic,,,,
Lucille,Lawn,31_100,pers.pal,,,,
Lucille,Lawn,31_100,myrs.cub,,,,
Lucille,Lawn,31_100,scle.ver,,,,
Lucille,Lawn,31_100,rhyn.mic,,,,
Lucille,Lawn,31_100,mitr.pet,,,,
Lucille,Lawn,31_100,sacc.gig,,,,
Lucille,Lawn,31_100,hype.hyp,,,,
Lucille,Lawn,31_100,eust.pet,,,,
Lucille,Lawn,31_100,dysc.ang,,,,
Lucille,Lawn,31_100,rhus.cop,,,,
Lucille,Lawn,31_100,cony.can,,,,
Lucille,Lawn,31_100,cham.hyp,,,,
Lucille,Lawn,31_100,cham.hir,,,,
Lucille,Lawn,32.2.1,andr.glo,20,,,
Lucille,Lawn,32.2.1,asem.vio,15,,,
Lucille,Lawn,32.2.1,thel.kun,1,,,
Lucille,Lawn,32.2.1,pter.del,20,,,
Lucille,Lawn,32.2.1,ambr.art,5,,,
Lucille,Lawn,32.2.1,mela.ang,1,,,
Lucille,Lawn,32.2.1,pasp.blo,1,,,
Lucille,Lawn,32.2.1,phys.wal,10,,,
Lucille,Lawn,32.2.1,anem.adi,5,,,
Lucille,Lawn,32.2.1,sacc.gig,1,,,
Lucille,Lawn,32.2.1,scle.ver,5,,,
Lucille,Lawn,32.2.1,phyl.car,10,,,
Lucille,Lawn,32.2.1,samo.ebr,1,,,
Lucille,Lawn,32.2.1,chio.pin,1,,,
Lucille,Lawn,32.2.1,pter.bah,1,,,
Lucille,Lawn,32.2.1,dich.aci,1,,,
Lucille,Lawn,32.2.1,sper.rem,1,,,
Lucille,Lawn,32.2.1,cham.hyp,1,,,
Lucille,Lawn,32.2.1,mori.roy,1,,,
Lucille,Lawn,32.2.1,part.hys,1,,,
Lucille,Lawn,32.2.1,rhyn.col,1,,,
Lucille,Lawn,32.2.1,bacc.glo,1,,,
Lucille,Lawn,32.2.1,eust.pet,1,,,
Lucille,Lawn,32.2.1,soli.lea,1,,,
Lucille,Lawn,32.2.10,viti.cin,,,,
Lucille,Lawn,32.2.10,dich.dic,,,,
Lucille,Lawn,32.2.10,seta.par,,,,
Lucille,Lawn,32.2.10,clad.jam,,,,
Lucille,Lawn,32.2.10,pluc.bac,,,,
Lucille,Lawn,32.2.10,emil.fos,,,,
Lucille,Lawn,32.2.10,phyl.uri,,,,
Lucille,Lawn,32.2.10,macr.lat,,,,
Lucille,Lawn,32.2.10,mitr.pet,,,,
Lucille,Lawn,32.2.10,sida.rho,,,,
Lucille,Lawn,32.2.10,hype.hyp,,,,
Lucille,Lawn,32.2.10,diod.vir,,,,
Lucille,Lawn,32.2.10,sela.eat,,,,
Lucille,Lawn,32.2.10,thel.kun,,,,
Lucille,Lawn,32.4.1,andr.glo,60,,,
Lucille,Lawn,32.4.1,sper.rem,10,,,
Lucille,Lawn,32.4.1,soli.lea,1,,,
Lucille,Lawn,32.4.1,pasp.blo,1,,,
Lucille,Lawn,32.4.1,rhyn.col,20,,,
Lucille,Lawn,32.4.1,sida.rho,1,,,
Lucille,Lawn,32.4.1,pass.sub,5,,,
Lucille,Lawn,32.4.1,part.qui,1,,,
Lucille,Lawn,32.4.1,anem.adi,1,,,
Lucille,Lawn,32.4.1,cham.hyp,1,,,
Lucille,Lawn,32.4.1,pter.bah,1,,,
Lucille,Lawn,32.4.1,cham.hir,1,,,
Lucille,Lawn,32.4.1,phys.wal,1,,,
Lucille,Lawn,32.4.1,maer.lat,1,,,
Lucille,Lawn,32.4.1,myrs.cub,1,,,
Lucille,Lawn,32.4.1,bide.alb,1,,,
Lucille,Lawn,32.4.1,digi.vio,1,,,
Lucille,Lawn,32.4.1,phyl.car,1,,,
Lucille,Lawn,32.4.1,rott.coc,1,,,
Lucille,Lawn,32.4.1,asem.vio,1,,,
Lucille,Lawn,32.4.1,ipom.sag,1,,,
Lucille,Lawn,32.4.1,mori.roy,1,,,
Lucille,Lawn,32.4.1,clad.jam,1,,,
Lucille,Lawn,32.4.10,meli.rep,,,,
Lucille,Lawn,32.4.10,stac.jam,,,,
Lucille,Lawn,32.4.10,dich.dic,,,,
Lucille,Lawn,32.4.10,muhl.cap,,,,
Lucille,Lawn,32.4.10,eust.pet,,,,
Lucille,Lawn,32.4.10,saba.pal,,,,
Lucille,Lawn,32_100,leuc.leu,,,,
Lucille,Lawn,32_100,crin.ame,,,,
Lucille,Lawn,32_100,dysc.ang,,,,
Lucille,Lawn,32_100,lyth.ala,,,,
Lucille,Lawn,32_100,hypt.ala,,,,
Lucille,Lawn,32_100,mela.ang,,,,
Lucille,Lawn,32_100,cype.pol,,,,
Lucille,Lawn,32_100,mitr.pet,,,,
Lucille,Lawn,32_100,ludw.oct,,,,
Lucille,Lawn,32_100,viti.rot,,,,
Lucille,Lawn,32_100,ludw.mic,,,,
Lucille,Lawn,32_100,schi.rhi,,,,
Lucille,Lawn,32_100,byrs.luc,,,,
Lucille,Lawn,32_100,pasp.mon,,,,
Lucille,Lawn,32_100,cono.coe,,,,
Lucille,Lawn,32_100,sper.rem,,,,
Lucille,Lawn,32_100,rhyn.mic,,,,
Lucille,Lawn,32_100,thel.kun,,,,
Lucille,Lawn,40.1.1,pter.bah,25,,,
Lucille,Lawn,40.1.1,pter.del,5,,,
Lucille,Lawn,40.1.1,byrs.luc,5,,,
Lucille,Lawn,40.1.1,cham.hir,5,,,
Lucille,Lawn,40.1.1,pasp.blo,1,,,
Lucille,Lawn,40.1.1,pasp.mon,5,,,
Lucille,Lawn,40.1.1,phys.wal,15,,,
Lucille,Lawn,40.1.1,cham.hyp,1,,,
Lucille,Lawn,40.1.1,andr.glo,1,,,
Lucille,Lawn,40.1.1,phyl.car,1,,,
Lucille,Lawn,40.1.1,anem.adi,1,,,
Lucille,Lawn,40.1.1,ambr.art,1,,,
Lucille,Lawn,40.1.1,macr.lat,10,,,
Lucille,Lawn,40.1.1,sola.don,1,,,
Lucille,Lawn,40.1.1,mela.ang,1,,,
Lucille,Lawn,40.1.1,bide.alb,5,,,
Lucille,Lawn,40.1.1,cham.con,1,,,
Lucille,Lawn,40.1.1,pass.sub,1,,,
Lucille,Lawn,40.1.10,rhyn.col,,,,
Lucille,Lawn,40.1.10,chap.alb,,,,
Lucille,Lawn,40.1.10,sela.eat,,,,
Lucille,Lawn,40.1.10,schi.san,,,,
Lucille,Lawn,40.1.10,bacc.glo,,,,
Lucille,Lawn,40.1.10,emil.sp.,,,,
Lucille,Lawn,40.1.10,sida.rho,,,,
Lucille,Lawn,40.1.10,samo.ebr,,,,
Lucille,Lawn,40.1.10,mitr.pet,,,,
Lucille,Lawn,40.1.10,sper.ver,,,,
Lucille,Lawn,40.1.10,euph.sp.,,,,
Lucille,Lawn,40.1.10,chio.pin,,,(cya/het),
Lucille,Lawn,40.1.10,evol.ser,,,,
Lucille,Lawn,40.1.10,sper.rem,,,,
Lucille,Lawn,40.1.10,unkn.rubi,,,,
Lucille,Lawn,40.1.10,muhl.cap,,,(diod/sper),
Lucille,Lawn,40.1.10,part.hys,,,,
Lucille,Lawn,40.3.1,bide.alb,1,,,
Lucille,Lawn,40.3.1,desm.inc,5,,,
Lucille,Lawn,40.3.1,alys.vag,5,,,
Lucille,Lawn,40.3.1,desm.tri,5,,,
Lucille,Lawn,40.3.1,spor.pyr,1,,,
Lucille,Lawn,40.3.1,pasp.pan,20,,,
Lucille,Lawn,40.3.1,pasp.set,5,,,
Lucille,Lawn,40.3.1,digi.cil,15,,,
Lucille,Lawn,40.3.1,fimb.cym,1,,,
Lucille,Lawn,40.3.1,sper.ver,5,,,
Lucille,Lawn,40.3.1,ambr.art,1,,,
Lucille,Lawn,40.3.10,andr.glo,,,,
Lucille,Lawn,40.3.10,erec.oph,,,,
Lucille,Lawn,40.3.10,sper.tet,,,,
Lucille,Lawn,40.3.10,bacc.glo,,,,
Lucille,Lawn,40.3.10,sola.don,,,,
Lucille,Lawn,40.3.10,sida.rho,,,,
Lucille,Lawn,40.3.10,meca.pro,,,,
Lucille,Lawn,40.3.10,pasp.blo,,,,
Lucille,Lawn,40.3.10,cham.las,,,,
Lucille,Lawn,40.3.10,rott.coc,,,,
Lucille,Lawn,40.3.10,cony.can,,,,
Lucille,Lawn,40.3.10,ager.hou,,,,
Lucille,Lawn,40.3.10,seta.par,,,,
Lucille,Lawn,40.3.10,eust.pet,,,,
Lucille,Lawn,40.3.10,viti.rot,,,,
Lucille,Lawn,40_100,eulo.alt,,,,
Lucille,Lawn,40_100,mitr.pet,,,,
Lucille,Lawn,40_100,clad.jam,,,,
Lucille,Lawn,40_100,cham.hir,,,,
Lucille,Lawn,40_100,chio.alb,,,,
Lucille,Lawn,40_100,euph.sp.,,,,
Lucille,Lawn,40_100,mela.ang,,,(cya/het),
Lucille,Lawn,40_100,soli.str,,,,
Lucille,Lawn,40_100,soli.lea,,,,
Lucille,Lawn,40_100,asem.vio,,,,
Lucille,Lawn,40_100,rhyn.min,,,,
Lucille,Lawn,40_100,pter.bah,,,,
Lucille,Lawn,40_100,dich.sp.,,,,
Lucille,Lawn,40_100,ludw.mic,,,(ens/dic),
Lucille,Lawn,40_100,phyl.uri,,,,
Lucille,Lawn,40_100,verb.bra,,,,
Lucille,Lawn,40_100,digi.cil,,,,
Lucille,Lawn,40_100,pasp.fim,,,,
Lucille,Lawn,40_100,phyl.nod,,,,
Lucille,Lawn,40_100,cham.las,,,,
Lucille,Lawn,40_100,digi.vio,,,,
Lucille,Lawn,40_100,ptre.bah,,,,
Lucille,Lawn,41.1.1,sida.rho,10,,,
Lucille,Lawn,41.1.1,bide.alb,40,,,
Lucille,Lawn,41.1.1,seta.par,5,,,
Lucille,Lawn,41.1.1,rott.coc,1,,,
Lucille,Lawn,41.1.1,asem.vio,1,,,
Lucille,Lawn,41.1.1,rhyn.col,1,,,
Lucille,Lawn,41.1.1,macr.lat,1,,,
Lucille,Lawn,41.1.1,soli.lea,15,,,
Lucille,Lawn,41.1.1,pasp.blo,1,,,
Lucille,Lawn,41.1.1,andr.glo,1,,,
Lucille,Lawn,41.1.1,muhl.cap,1,,,
Lucille,Lawn,41.1.1,mori.roy,1,,,
Lucille,Lawn,41.1.1,cham.hir,5,,,
Lucille,Lawn,41.1.1,thel.kun,1,,,
Lucille,Lawn,41.1.1,chio.pin,1,,,
Lucille,Lawn,41.1.1,phys.wal,5,,,
Lucille,Lawn,41.1.1,pasp.mon,1,,,
Lucille,Lawn,41.1.1,dich.aci,1,,,
Lucille,Lawn,41.1.1,mela.ang,1,,,
Lucille,Lawn,41.1.1,phyl.car,1,,,
Lucille,Lawn,41.1.1,spar.bak,1,,,
Lucille,Lawn,41.1.10,cham.hyp,,,,
Lucille,Lawn,41.1.10,sper.rem,,,,
Lucille,Lawn,41.1.10,clad.jam,,,,
Lucille,Lawn,41.1.10,cham.opt,,,,
Lucille,Lawn,41.1.10,piri.cis,,,,
Lucille,Lawn,41.1.10,pass.sub,,,,
Lucille,Lawn,41.1.10,fimb.cym,,,,
Lucille,Lawn,41.4.1,digi.cil,25,,,
Lucille,Lawn,41.4.1,pasp.pan,10,,,
Lucille,Lawn,41.4.1,rhyn.col,1,,,
Lucille,Lawn,41.4.1,spor.pyr,1,,,
Lucille,Lawn,41.4.1,pani.dic,5,,,
Lucille,Lawn,41.4.1,pasp.con,1,,,
Lucille,Lawn,41.4.1,alys.vag,5,,,
Lucille,Lawn,41.4.1,meca.pro,15,,,
Lucille,Lawn,41.4.1,ecli.pro,5,,,
Lucille,Lawn,41.4.1,sper.rem,1,,,
Lucille,Lawn,41.4.1,asem.ame,1,,,
Lucille,Lawn,41.4.1,eust.pet,1,,,
Lucille,Lawn,41.4.1,seta.par,1,,,
Lucille,Lawn,41.4.1,cham.hir,1,,,
Lucille,Lawn,41.4.1,pasp.set,1,,,
Lucille,Lawn,41.4.1,phyl.nod,1,,,
Lucille,Lawn,41.4.1,erem.oph,1,,,
Lucille,Lawn,41.4.1,desm.tri,20,,,
Lucille,Lawn,41.4.1,cype.pol,1,,,
Lucille,Lawn,41.4.1,eleo.gen,1,,,
Lucille,Lawn,41.4.1,mitr.pet,1,,,
Lucille,Lawn,41.4.1,phyl.uri,1,,,
Lucille,Lawn,41.4.1,ludw.mic,1,,,
Lucille,Lawn,41.4.1,amma.coc,1,,,
Lucille,Lawn,41.4.1,part.hys,1,,,
Lucille,Lawn,41.4.1,ager.hou,1,,,
Lucille,Lawn,41.4.1,andr.glo,1,,,
Lucille,Lawn,41.4.1,sper.ver,1,,,
Lucille,Lawn,41.4.10,cony.can,,,,
Lucille,Lawn,41.4.10,verb.bra,,,,
Lucille,Lawn,41.4.10,bide.alb,,,,
Lucille,Lawn,41.4.10,macr.lat,,,,
Lucille,Lawn,41.4.10,cham.hys,,,,
Lucille,Lawn,41.4.10,sida.rho,,,,
Lucille,Lawn,41.4.10,stac.jam,,,,
Lucille,Lawn,41.4.10,ludw.oct,,,,
Lucille,Lawn,41.4.10,part.qui,,,,
Lucille,Lawn,41.4.10,saba.pal,,,,
Lucille,Lawn,41_100,cham.hyp,,,,
Lucille,Lawn,41_100,ambr.art,,,,
Lucille,Lawn,41_100,thel.kun,,,,
Lucille,Lawn,41_100,muhl.cap,,,,
Lucille,Lawn,41_100,crin.ame,,,,
Lucille,Lawn,41_100,rott.coc,,,,
Lucille,Lawn,41_100,bacc.glo,,,,
Lucille,Lawn,41_100,lyth.ala,,,,
Lucille,Lawn,41_100,meto.tox,,,,
Lucille,Lawn,41_100,meli.rep,,,,
Lucille,Lawn,41_100,emil.fos,,,,
Lucille,Lawn,41_100,asem.vio,,,,
Lucille,Lawn,41_100,viti.rot,,,,
Lucille,Lawn,41_100,part.qui,,,,
Lucille,Lawn,41_100,pass.sub,,,,
Lucille,Lawn,41_100,pani.rig,,,,
Lucille,Lawn,41_100,soli.lea,,,,
Lucille,Lawn,41_100,pasp.mon,,,,
Lucille,Lawn,41_100,clad.jam,,,,
Lucille,Lawn,41_100,samo.ebr,,,,
Lucille,Lawn,41_100,evol.ser,,,,
Lucille,Lawn,41_100,hype.hyp,,,,
Lucille,Lawn,41_100,scle.ver,,,,
Lucille,Lawn,41_100,schi.rhi,,,scleria,verticillata
Lucille,Lawn,41_100,sper.tet,,,,
Lucille,Lawn,41_100,boeh.cyl,,,,
Lucille,Lawn,41_100,rhyn.min,,,,
Lucille,Lawn,41_100,dich.dic,,,,
Lucille,Lawn,41_100,,,,,
