Site,Plot,Subplot,GenusSpecies,CoverPerc,Family,Genus,Species
Palm Drive,Edge,41_100,lysi.lat,,,,
Palm Drive,Edge,41_100,zami.fur,,,,
Palm Drive,Center,31.1.1,pasp.cae,5,,,
Palm Drive,Center,31.1.1,guet.sca,5,,,
Palm Drive,Center,31.1.1,lysi.lat,5,,,
Palm Drive,Center,31.1.1,toxi.rad,1,,,
Palm Drive,Center,31.1.1,trag.sax,1,,,
Palm Drive,Center,31.1.1,pass.sub,1,,,
Palm Drive,Center,31.1.1,meto.tox,1,,,
Palm Drive,Center,31.1.1,mori.roy,5,,,
Palm Drive,Center,31.1.1,koan.vil,1,,,
Palm Drive,Center,31.1.1,chio.pin,1,,,
Palm Drive,Center,31.1.1,viti.rot,1,,,
Palm Drive,Center,31.1.1,phyl.pen,1,,,
Palm Drive,Center,31.1.1,cass.fil,1,,,
Palm Drive,Center,31.1.1,side.sal,5,,,
Palm Drive,Center,31.1.10,schi.san,,,,
Palm Drive,Center,31.1.10,mico.bic,,,,
Palm Drive,Center,31.1.10,andr.glo,,,,
Palm Drive,Center,31.1.10,anem.adi,,,,
Palm Drive,Center,31.1.10,echi.umb,,,,
Palm Drive,Center,31.1.10,smil.hav,,,,
Palm Drive,Center,31.1.10,cros.ili,,,,
Palm Drive,Center,31.1.10,rhyn.min,,,,
Palm Drive,Center,31.1.10,melo.pen,,,,
Palm Drive,Center,31.1.10,crot.pum,,,,
Palm Drive,Center,31.1.10,anga.ber,,,,
Palm Drive,Center,31.1.10,soli.odo,,,,
Palm Drive,Center,31.4.1,pter.aqu,40,,,
Palm Drive,Center,31.4.1,guet.sca,5,,,
Palm Drive,Center,31.4.1,smil.aur,5,,,
Palm Drive,Center,31.4.1,rand.acu,1,,,
Palm Drive,Center,31.4.1,chio.pin,10,,,
Palm Drive,Center,31.4.1,ardi.esc,5,,,
Palm Drive,Center,31.4.1,more.cer,1,,,
Palm Drive,Center,31.4.1,apass.sub,5,,,
Palm Drive,Center,31.4.1,rhus.cop,1,,,
Palm Drive,Center,31.4.1,trag.sax,1,,,
Palm Drive,Center,31.4.1,cass.fil,5,,,
Palm Drive,Center,31.4.1,trem.mic,1,,,
Palm Drive,Center,31.4.10,lysi.lat,,,,
Palm Drive,Center,31.4.10,pasp.blo,,,,
Palm Drive,Center,31.4.10,koan.vil,,,,
Palm Drive,Center,31.4.10,bide.alb,,,,
Palm Drive,Center,31.4.10,crot.pum,,,,
Palm Drive,Center,31.4.10,gali.ber,,,,
Palm Drive,Center,31.4.10,phyl.pen,,,,
Palm Drive,Center,31.4.10,emil.fos,,,,
Palm Drive,Center,31.4.10,toxi.rad,,,,
Palm Drive,Center,31_100,vern.blo,,,,
Palm Drive,Center,31_100,call.ame,,,,
Palm Drive,Center,31_100,byrs.luc,,,,
Palm Drive,Center,31_100,sorg.sec,,,,
Palm Drive,Center,31_100,desm.inc,,,,
Palm Drive,Center,31_100,pinu.ell,,,,
Palm Drive,Center,31_100,agal.fas,,,,
Palm Drive,Center,31_100,ciss.ver,,,,
Palm Drive,Center,31_100,jasm.flu,,,,
Palm Drive,Center,31_100,lant.str,,,,
Palm Drive,Center,31_100,smil.aur,,,,
Palm Drive,Center,31_100,lant.dep,,,,
Palm Drive,Center,31_100,crot.lin,,,,
Palm Drive,Center,31_100,rhyn.flo,,,,
Palm Drive,Center,31_100,dich.aci,,,,
Palm Drive,Center,31_100,meli.rep,,,,
Palm Drive,Center,31_100,bide.alb,,,,
Palm Drive,Center,31_100,seta.par,,,,
Palm Drive,Center,31_100,schi.thi,,,,
Palm Drive,Center,31_100,dysc.ang,,,,
Palm Drive,Center,31_100,piri.cis,,,,
Palm Drive,Center,31_100,lant.inv,,,,
Palm Drive,Center,31_100,anga.ber,,,,
Palm Drive,Center,31_100,acal.cha,,,,
Palm Drive,Center,31_100,zami.int,,,,
Palm Drive,Center,31_100,psyc.ner,,,,
Palm Drive,Center,31_100,guer.vir,,,,
Palm Drive,Center,31_100,myrs.cub,,,,
Palm Drive,Center,31_100,pter.vit,,,,
Palm Drive,Center,31_100,mela.par,,,,
Palm Drive,Center,32.2.1,pter.aqu,15,,,
Palm Drive,Center,32.2.1,guet.sca,15,,,
Palm Drive,Center,32.2.1,sere.rep,5,,,
Palm Drive,Center,32.2.1,lysi.lat,5,,,
Palm Drive,Center,32.2.1,myrs.cub,1,,,
Palm Drive,Center,32.2.1,psyc.ner,1,,,
Palm Drive,Center,32.2.1,mori.roy,1,,,
Palm Drive,Center,32.2.1,desm.inc,1,,,
Palm Drive,Center,32.2.1,andr.glo,1,,,
Palm Drive,Center,32.2.1,koan.vil,1,,,
Palm Drive,Center,32.2.1,macr.lat,1,,,
Palm Drive,Center,32.2.1,smil.aur,1,,,
Palm Drive,Center,32.2.1,euph.sp.,1,,,
Palm Drive,Center,32.2.1,chio.pin,1,,,
Palm Drive,Center,32.2.1,rhyn.min,1,,,
Palm Drive,Center,32.2.10,side.sal,,,,
Palm Drive,Center,32.2.10,meli.rep,,,,
Palm Drive,Center,32.2.10,sere.rep,,,,
Palm Drive,Center,32.2.10,psyc.ner,,,,
Palm Drive,Center,32.2.10,trag.sax,,,,
Palm Drive,Center,32.2.10,trem.mic,,,,
Palm Drive,Center,32.2.10,smil.aur,,,,
Palm Drive,Center,32.2.10,byrs.luc,,,,
Palm Drive,Center,32.2.10,phyl.pen,,,,
Palm Drive,Center,32.2.10,bacc.hal,,,,
Palm Drive,Center,32.2.10,acal.cha,,,,
Palm Drive,Center,32.2.10,toxi.rad,,,,
Palm Drive,Center,32.2.10,rand.acu,,,,
Palm Drive,Center,32.2.10,vern.blo,,,,
Palm Drive,Center,32.2.10,bide.alb,,,,
Palm Drive,Center,32.2.10,eupa.cap,,,,
Palm Drive,Center,32.2.10,part.qui,,,,
Palm Drive,Center,32.2.10,emil.fos,,,,
Palm Drive,Center,32.2.10,crot.pum,,,,
Palm Drive,Center,32.4.1,viti.rot,15,,,
Palm Drive,Center,32.4.1,lant.str,20,,,
Palm Drive,Center,32.4.1,toxi.rad,5,,,
Palm Drive,Center,32.4.1,more.cer,1,,,
Palm Drive,Center,32.4.1,guet.sca,1,,,
Palm Drive,Center,32.4.1,side.sal,1,,,
Palm Drive,Center,32.4.1,cass.fil,1,,,
Palm Drive,Center,32.4.1,jasm.fl,1,,,
Palm Drive,Center,32.4.1,chio.pin,1,,,
Palm Drive,Center,32.4.10,meto.tox,,,,
Palm Drive,Center,32.4.10,toxi.rad,,,,
Palm Drive,Center,32.4.10,lysi.lat,,,,
Palm Drive,Center,32.4.10,gali.ber,,,,
Palm Drive,Center,32.4.10,mico.bic,,,,
Palm Drive,Center,32.4.10,pass.sub,,,,
Palm Drive,Center,32.4.10,koan.vil,,,,
Palm Drive,Center,32.4.10,myrs.cub,,,,
Palm Drive,Center,32.4.10,psyc.ner,,,,
Palm Drive,Center,32.4.10,agal.fas,,,,
Palm Drive,Center,32.4.10,ardi.esc,,,,
Palm Drive,Center,32.4.10,smil.aur,,,,
Palm Drive,Center,32.4.10,ardi.esc,,,,
Palm Drive,Center,32_100,rhus.cop,,,,
Palm Drive,Center,32_100,call.ame,,,,
Palm Drive,Center,32_100,saba.pal,,,,
Palm Drive,Center,32_100,penn.pur,,,,
Palm Drive,Center,32_100,trem.mic,,,,
Palm Drive,Center,32_100,rhyn.min,,,,
Palm Drive,Center,32_100,rand.acu,,,,
Palm Drive,Center,32_100,ambr.art,,,,
Palm Drive,Center,32_100,mori.roy,,,,
Palm Drive,Center,32_100,priv.lap,,,,
Palm Drive,Center,32_100,macr.lat,,,,
Palm Drive,Center,32_100,zami.int,,,,
Palm Drive,Center,32_100,mela.par,,,,
Palm Drive,Center,32_100,eulo.gra,,,,
Palm Drive,Center,32_100,meli.rep,,,,
Palm Drive,Center,32_100,pass.sub,,,,
Palm Drive,Center,32_100,anem.adi,,,,
Palm Drive,Center,32_100,crot.lin,,,,
Palm Drive,Center,32_100,lant.str,,,,
Palm Drive,Center,32_100,chro.odo,,,,
Palm Drive,Center,32_100,smil.hav,,,,
Palm Drive,Center,32_100,pasp.blo,,,,
Palm Drive,Center,32_100,cham.dee,,,,
Palm Drive,Center,32_100,lant.dep,,,,
Palm Drive,Center,32_100,echi.umb,,,,
Palm Drive,Center,32_100,asem.vio,,,,
Palm Drive,Center,32_100,side.sal,,,,
Palm Drive,Center,32_100,euph.pin,,,,
Palm Drive,Center,32_100,gali.ber,,,,
Palm Drive,Center,32_100,guet.ell,,,,
Palm Drive,Center,40.1.1,sere.rep,50,,,
Palm Drive,Center,40.1.1,koan.vil,5,,,
Palm Drive,Center,40.1.1,pter.aqu,15,,,
Palm Drive,Center,40.1.1,cass.fil,1,,,
Palm Drive,Center,40.1.1,chio.pin,35,,,
Palm Drive,Center,40.1.1,toxi.rad,1,,,
Palm Drive,Center,40.1.1,fore.seg,1,,,
Palm Drive,Center,40.1.1,mori.roy,1,,,
Palm Drive,Center,40.1.10,smil.aur,,,,
Palm Drive,Center,40.1.10,guet.sca,,,,
Palm Drive,Center,40.1.10,rhus.cop,,,,
Palm Drive,Center,40.1.10,seta.par,,,,
Palm Drive,Center,40.1.10,crot.lin,,,,
Palm Drive,Center,40.1.10,side.sal,,,,
Palm Drive,Center,40.1.10,meto.tox,,,,
Palm Drive,Center,40.1.10,pass.sub,,,,
Palm Drive,Center,40.1.10,bide.alb,,,,
Palm Drive,Center,40.1.10,meli.rep,,,,
Palm Drive,Center,40.1.10,trem.mic,,,,
Palm Drive,Center,40.1.10,crot.pum,,,,
Palm Drive,Center,40.1.10,phyl.pen,,,,
Palm Drive,Center,40.1.10,piri.cis,,,,
Palm Drive,Center,40.1.10,lysi.lat,,,,
Palm Drive,Center,40.1.10,emil.fos,,,,
Palm Drive,Center,40.1.10,rhyn.min,,,,
Palm Drive,Center,40.1.10,mico.bic,,,,
Palm Drive,Center,40.1.10,trag.sax,,,,
Palm Drive,Center,40.3.1,pter.aqu,35,,,
Palm Drive,Center,40.3.1,viti.rot,15,,,
Palm Drive,Center,40.3.1,part.qui,10,,,
Palm Drive,Center,40.3.1,rhus.cop,10,,,
Palm Drive,Center,40.3.1,koan.vil,10,,,
Palm Drive,Center,40.3.1,toxi.rad,20,,,
Palm Drive,Center,40.3.1,chio.pin,10,,,
Palm Drive,Center,40.3.1,sere.rep,5,,,
Palm Drive,Center,40.3.1,cass.fil,1,,,
Palm Drive,Center,40.3.1,pass.sub,1,,,
Palm Drive,Center,40.3.1,guet.sca,1,,,
Palm Drive,Center,40.3.1,trag.sax,1,,,
Palm Drive,Center,40.3.1,byrs.luc,1,,,
Palm Drive,Center,40.3.1,myrs.cub,1,,,
Palm Drive,Center,40.3.1,rand.acu,1,,,
Palm Drive,Center,40.3.10,bide.alb,,,,
Palm Drive,Center,40.3.10,mico.bic,,,,
Palm Drive,Center,40.3.10,piri.cis,,,,
Palm Drive,Center,40.3.10,anga.ber,,,,
Palm Drive,Center,40.3.10,lysi.lat,,,,
Palm Drive,Center,40.3.10,fore.seg,,,,
Palm Drive,Center,40.3.10,pter.bah,,,,
Palm Drive,Center,40.3.10,cham.dee,,,,
Palm Drive,Center,40.3.10,emil.fos,,,,
Palm Drive,Center,40.3.10,anem.adi,,,,
Palm Drive,Center,40.3.10,mori.roy,,,,
Palm Drive,Center,40.3.10,gali.ber,,,,
Palm Drive,Center,40.3.10,pasp.blo,,,,
Palm Drive,Center,40.3.10,rhyn.min,,,,
Palm Drive,Center,40.3.10,schi.ter,,,,
Palm Drive,Center,40.3.10,crot.pum,,,,
Palm Drive,Center,40.3.10,smil.aur,,,,
Palm Drive,Center,40.3.10,ardi.esc,,,,
Palm Drive,Center,40.3.10,phyl.pen,,,,
Palm Drive,Center,40_100,zami.int,,,,
Palm Drive,Center,40_100,call.ame,,,,
Palm Drive,Center,40_100,lant.str,,,,
Palm Drive,Center,40_100,myrs.cub,,,,
Palm Drive,Center,40_100,cros.ili,,,,
Palm Drive,Center,40_100,chro.odo,,,,
Palm Drive,Center,40_100,echi.umb,,,,
Palm Drive,Center,40_100,eupa.cat,,,,
Palm Drive,Center,40_100,saba.pal,,,,
Palm Drive,Center,40_100,andr.glo,,,,
Palm Drive,Center,40_100,acal.cha,,,,
Palm Drive,Center,40_100,mela.par,,,,
Palm Drive,Center,40_100,ambr.art,,,,
Palm Drive,Center,41.1.1,pter.aqu,60,,,
Palm Drive,Center,41.1.1,koan.vil,10,,,
Palm Drive,Center,41.1.1,pass.sub,1,,,
Palm Drive,Center,41.1.1,crot.pum,1,,,
Palm Drive,Center,41.1.1,smil.aur,1,,,
Palm Drive,Center,41.1.1,trag.sax,1,,,
Palm Drive,Center,41.1.1,lysi.lat,1,,,
Palm Drive,Center,41.1.1,guet.sca,1,,,
Palm Drive,Center,41.1.1,chio.pin,5,,,
Palm Drive,Center,41.1.1,rhyn.min,1,,,
Palm Drive,Center,41.1.1,cass.fil,1,,,
Palm Drive,Center,41.1.1,phyl.pen,1,,,
Palm Drive,Center,41.1.1,piri.cis,1,,,
Palm Drive,Center,41.1.1,bide.alb,1,,,
Palm Drive,Center,41.1.10,andr.glo,,,,
Palm Drive,Center,41.1.10,mori.roy,,,,
Palm Drive,Center,41.1.10,viti.rot,,,,
Palm Drive,Center,41.1.10,desm.inc,,,,
Palm Drive,Center,41.1.10,ardi.esc,,,,
Palm Drive,Center,41.1.10,rand.acu,,,,
Palm Drive,Center,41.1.10,toxi.rad,,,,
Palm Drive,Center,41.1.10,gali.ber,,,,
Palm Drive,Center,41.4.1,koan.vil,10,,,
Palm Drive,Center,41.4.1,trem.mic,5,,,
Palm Drive,Center,41.4.1,lysi.lat,5,,,
Palm Drive,Center,41.4.1,lant.str,1,,,
Palm Drive,Center,41.4.1,chio.pin,1,,,
Palm Drive,Center,41.4.1,pasp.cae,10,,,
Palm Drive,Center,41.4.1,phyl.pen,1,,,
Palm Drive,Center,41.4.1,viti.rot,1,,,
Palm Drive,Center,41.4.1,bide.alb,1,,,
Palm Drive,Center,41.4.1,trag.sax,1,,,
Palm Drive,Center,41.4.1,pass.sub,1,,,
Palm Drive,Center,41.4.1,psyc.ner,1,,,
Palm Drive,Center,41.4.1,vern.blo,1,,,
Palm Drive,Center,41.4.10,crot.lin,,,,
Palm Drive,Center,41.4.10,guet.ell,,,,
Palm Drive,Center,41.4.10,pasp.blo,,,,
Palm Drive,Center,41.4.10,cros.ili,,,,
Palm Drive,Center,41.4.10,trem.mic,,,,
Palm Drive,Center,41.4.10,lant.str,,,,
Palm Drive,Center,41.4.10,piri.cis,,,,
Palm Drive,Center,41.4.10,agal.fac,,,,
Palm Drive,Center,41.4.10,phyl.pen,,,,
Palm Drive,Center,41.4.10,meli.rep,,,,
Palm Drive,Center,41.4.10,meto.tx,,,,
Palm Drive,Center,41.4.10,acal.cha,,,,
Palm Drive,Center,41.4.10,mico.bic,,,,
Palm Drive,Center,41_100,saba.pal,,,,
Palm Drive,Center,41_100,sere.rep,,,,
Palm Drive,Center,41_100,cocc.arg,,,,
Palm Drive,Center,41_100,mela.par,,,,
Palm Drive,Center,41_100,bide.alb,,,,
Palm Drive,Center,41_100,rhus.cop,,,,
Palm Drive,Center,41_100,toxi.rad,,,,
Palm Drive,Center,41_100,guet.sca,,,,
Palm Drive,Center,41_100,smil.hav,,,,
Palm Drive,Center,41_100,gali.ber,,,,
Palm Drive,Center,41_100,macr.lat,,,,
Palm Drive,Center,41_100,crot.pum,,,,
Palm Drive,Center,41_100,smil.aur,,,,
Palm Drive,Center,41_100,cass.fil,,,,
Palm Drive,Center,41_100,koan.vil,,,,
Palm Drive,Center,41_100,mico.bic,,,,
Palm Drive,Center,41_100,lysi.lat,,,,
Palm Drive,Center,41_100,side.sal,,,,
Palm Drive,Center,41_100,pass.sub,,,,
Palm Drive,Center,41_100,crot.lin,,,,
Palm Drive,Center,41_100,myrs.cub,,,,
Palm Drive,Center,41_100,meto.tox,,,,
Palm Drive,Center,41_100,andr.glo,,,,
Palm Drive,Center,41_100,desm.inc,,,,
Palm Drive,Center,41_100,chio.pin,,,,
Palm Drive,Center,41_100,asem.vio,,,,
Palm Drive,Center,41_100,pter.qu,,,,
Palm Drive,Center,41_100,jasm.flu,,,,
Palm Drive,Center,41_100,lant.str,,,,
Palm Drive,Center,41_100,viti.rot,,,,
Palm Drive,Center,41_100,psyc.ner,,,,
Palm Drive,Center,41_100,anem.adi,,,,
Palm Drive,Center,41_100,cros.ili,,,,
Palm Drive,Center,41_100,trem.mic,,,,
Palm Drive,Center,41_100,agal.fac,,,,
Palm Drive,Center,41_100,trag.sax,,,,
Palm Drive,Center,41_100,more.cer,,,,
Palm Drive,Center,41_100,jacq.cur,,,,
Palm Drive,Center,41_100,pasp.blo,,,,
Palm Drive,Center,41_100,quer.vir,,,,
Palm Drive,Center,41_100,echi.umb,,,,
Palm Drive,Center,41_100,piri.cis,,,,
Palm Drive,Center,41_100,schi.ter,,,,
