Location,Site,SiteCode,GenusSpecies,CoverPerc,Family,Genus,Species
Fuchs Addition,Edge,31.1.10,colu.cub,,,,
Fuchs Addition,Edge,31.1.10,schi.ter,,,,
Fuchs Addition,Edge,31.4.1,chio.alb,35,,,
Fuchs Addition,Edge,31.4.1,side.sal,5,,,
Fuchs Addition,Edge,31.4.1,sere.rep,30,,,
Fuchs Addition,Edge,31.4.1,viti.rot,5,,,
Fuchs Addition,Edge,31.4.1,smil.aur,5,,,
Fuchs Addition,Edge,31.4.1,anem.adi,5,,,
Fuchs Addition,Edge,31.4.1,bide.alb,1,,,
Fuchs Addition,Edge,31.4.1,guet.sca,1,,,
Fuchs Addition,Edge,31.4.1,euge.axi,1,,,
Fuchs Addition,Edge,31.4.1,part.qui,5,,,
Fuchs Addition,Edge,31.4.1,toxi.rad,1,,,
Fuchs Addition,Edge,31.4.1,andr.glo,5,,,
Fuchs Addition,Edge,31.4.1,rhus.cop,1,,,
Fuchs Addition,Edge,31.4.1,byrs.luc,1,,,
Fuchs Addition,Edge,31.4.1,lant.dep,1,,,
Fuchs Addition,Edge,31.4.10,schi.gra,,,,
Fuchs Addition,Edge,31.4.10,psyc.ner,,,,
Fuchs Addition,Edge,31.4.10,jasm.dic,,,,
Fuchs Addition,Edge,31.4.10,meto.tox,,,,
Fuchs Addition,Edge,31.4.10,trem.mic,,,,
Fuchs Addition,Edge,31.4.10,chro.odo,,,,
Fuchs Addition,Edge,31.4.10,smil.aur,,,,
Fuchs Addition,Edge,31.4.10,mico.bic,,,,
Fuchs Addition,Edge,31.4.10,pass.sub,,,,
Fuchs Addition,Edge,31.4.10,emil.fos,,,,
Fuchs Addition,Edge,31.4.10,schi.ter,,,,
Fuchs Addition,Edge,31.4.10,erec.hie,,,,
Fuchs Addition,Edge,31.4.10,pasp.blo,,,,
Fuchs Addition,Edge,31.4.10,myrs.cub,,,,
Fuchs Addition,Edge,31.4.10,meli.rep,,,,
Fuchs Addition,Edge,31.4.10,lant.str,,,,
Fuchs Addition,Edge,31.4.10,burs.sim,,,,
Fuchs Addition,Edge,100m,pinu.ell,,,,
Fuchs Addition,Edge,100m,phyl.pen,,,,
Fuchs Addition,Edge,100m,schi.gra,,,,
Fuchs Addition,Edge,100m,rhyn.flo,,,,
Fuchs Addition,Edge,100m,lant.inv,,,,
Fuchs Addition,Edge,100m,pter.bah,,,,
Fuchs Addition,Edge,100m,cocc.arg,,,,
Fuchs Addition,Edge,100m,saba.pal,,,,
Fuchs Addition,Edge,100m,dich.com,,,,
Fuchs Addition,Edge,100m,chio.pin,,,,
Fuchs Addition,Edge,100m,dist.dis,,,,
Fuchs Addition,Edge,100m,neyr.rey,,,,
Fuchs Addition,Edge,100m,gali.ber,,,,
Fuchs Addition,Edge,100m,exot.pan,,,,
Fuchs Addition,Edge,100m,schi.ter,,,,
Fuchs Addition,Edge,32.2.1,viti.rot,15,,,
Fuchs Addition,Edge,32.2.1,guet.sca,5,,,
Fuchs Addition,Edge,32.2.1,jasm.dic,10,,,
Fuchs Addition,Edge,32.2.1,psyc.ner,1,,,
Fuchs Addition,Edge,32.2.1,smil.aur,1,,,
Fuchs Addition,Edge,32.2.1,burs.sim,1,,,
Fuchs Addition,Edge,32.2.1,myrs.cub,1,,,
Fuchs Addition,Edge,32.2.10,chro.odo,,,,
Fuchs Addition,Edge,32.2.10,pinu.ell,,,,
Fuchs Addition,Edge,32.2.10,toxi.rad,,,,
Fuchs Addition,Edge,32.2.10,part.qui,,,,
Fuchs Addition,Edge,32.2.10,pasp.blo,,,,
Fuchs Addition,Edge,32.2.10,chio.alb,,,,
Fuchs Addition,Edge,32.2.10,andr.glo,,,,
Fuchs Addition,Edge,32.2.10,sere.rep,,,,
Fuchs Addition,Edge,32.2.10,pass.sub,,,,
Fuchs Addition,Edge,32.2.10,bide.alb,,,,
Fuchs Addition,Edge,32.4.1,pter.aqu,20,,,
Fuchs Addition,Edge,32.4.1,part.qui,1,,,
Fuchs Addition,Edge,32.4.1,chro.odo,1,,,
Fuchs Addition,Edge,32.4.1,chio.alb,5,,,
Fuchs Addition,Edge,32.4.1,toxi.rad,1,,,
Fuchs Addition,Edge,32.4.1,psych.ner,1,,,
Fuchs Addition,Edge,32.4.1,viti.rot,5,,,
Fuchs Addition,Edge,32.4.1,sere.rep,5,,,
Fuchs Addition,Edge,32.4.1,guet.sca,5,,,
Fuchs Addition,Edge,32.4.10,emil.fos,,,,
Fuchs Addition,Edge,32.4.10,mico.bic,,,,
Fuchs Addition,Edge,32.4.10,lant.dep,,,,
Fuchs Addition,Edge,32.4.10,pass.sub,,,,
Fuchs Addition,Edge,32.4.10,smil.aur,,,,
Fuchs Addition,Edge,32.4.10,mori.roy,,,,
Fuchs Addition,Edge,32.4.10,ardi.esc,,,,
Fuchs Addition,Edge,32.4.10,chio.pin,,,,
Fuchs Addition,Edge,32.4.10,andr.glo,,,,
Fuchs Addition,Edge,32.4.10,pasp.blo,,,,
Fuchs Addition,Edge,32.4.10,mika.ic,,,,
Fuchs Addition,Edge,32.4.10,lant.str,,,,
Fuchs Addition,Edge,32.4.10,myrs.cub,,,,
Fuchs Addition,Edge,32.4.10,meli.rep,,,,
Fuchs Addition,Edge,32.4.10,bide.alb,,,,
Fuchs Addition,Edge,100m,cass.fil,,,,
Fuchs Addition,Edge,100m,rand.acu,,,,
Fuchs Addition,Edge,100m,saba.pal,,,,
Fuchs Addition,Edge,100m,lant.inv,,,,
Fuchs Addition,Edge,100m,pter.bah,,,,
Fuchs Addition,Edge,100m,rhus.cop,,,,
Fuchs Addition,Edge,100m,cros.ili,,,,
Fuchs Addition,Edge,100m,eryt.her,,,,
Fuchs Addition,Edge,40.1.1,pter.aqu,5,,,
Fuchs Addition,Edge,40.1.1,guet.sca,5,,,
Fuchs Addition,Edge,40.1.1,schi.gra,30,,,
Fuchs Addition,Edge,40.1.1,pass.sub,1,,,
Fuchs Addition,Edge,40.1.1,trag.sax,15,,,
Fuchs Addition,Edge,40.1.1,smil.aur,5,,,
Fuchs Addition,Edge,40.1.1,viti.rot,1,,,
Fuchs Addition,Edge,40.1.1,rhus.cop,1,,,
Fuchs Addition,Edge,40.1.1,schi.san,1,,,
Fuchs Addition,Edge,40.1.1,acal.cha,1,,,
Fuchs Addition,Edge,40.1.1,pasp.blo,1,,,
Fuchs Addition,Edge,40.1.10,mico.bic,,,,
Fuchs Addition,Edge,40.1.10,side.sal,,,,
Fuchs Addition,Edge,40.1.10,sere.rep,,,,
Fuchs Addition,Edge,40.1.10,meli.rep,,,,
Fuchs Addition,Edge,40.1.10,dich.com,,,,
Fuchs Addition,Edge,40.1.10,chio.alb,,,,
Fuchs Addition,Edge,40.1.10,toxi.rad,,,,
Fuchs Addition,Edge,40.1.10,myrs.cub,,,,
Fuchs Addition,Edge,40.1.10,lant.inv,,,,
Fuchs Addition,Edge,40.1.10,andr.glo,,,,
Fuchs Addition,Edge,40.1.10,chio.pin,,,,
Fuchs Addition,Edge,40.1.10,koan.vil,,,,
Fuchs Addition,Edge,40.1.10,agal.fas,,,,
Fuchs Addition,Edge,40.1.10,anem.adi,,,,
Fuchs Addition,Edge,40.1.10,bide.alb,,,,
Fuchs Addition,Edge,40.1.10,chro.odo,,,,
Fuchs Addition,Edge,40.1.10,trem.mic,,,,
Fuchs Addition,Edge,40.3.1,rhus.cop,20,,,
Fuchs Addition,Edge,40.3.1,pter.aqu,20,,,
Fuchs Addition,Edge,40.3.1,smil.aur,15,,,
Fuchs Addition,Edge,40.3.1,viti.rot,10,,,
Fuchs Addition,Edge,40.3.1,trag.sax,1,,,
Fuchs Addition,Edge,40.3.1,bide.alb,1,,,
Fuchs Addition,Edge,40.3.1,schi.ter,1,,,
Fuchs Addition,Edge,40.3.1,pass.sub,1,,,
Fuchs Addition,Edge,40.3.1,byrs.sim,1,,,
Fuchs Addition,Edge,40.3.10,meto.tox,,,,
Fuchs Addition,Edge,40.3.10,andr.glo,,,,
Fuchs Addition,Edge,40.3.10,chio.alb,,,,
Fuchs Addition,Edge,40.3.10,sere.rep,,,,
Fuchs Addition,Edge,40.3.10,guet.sca,,,,
Fuchs Addition,Edge,40.3.10,schi.san,,,,
Fuchs Addition,Edge,40.3.10,lant.inv,,,,
Fuchs Addition,Edge,40.3.10,mori.roy,,,,
Fuchs Addition,Edge,40.3.10,chio.pin,,,,
Fuchs Addition,Edge,40.3.10,agal.fas,,,,
Fuchs Addition,Edge,40.3.10,quer.vir,,,,
Fuchs Addition,Edge,40.3.10,acal.cha,,,,
Fuchs Addition,Edge,40.3.10,andr.ter,,,,
Fuchs Addition,Edge,40.3.10,koan.vil,,,,
Fuchs Addition,Edge,40.3.10,euge.axi,,,,
Fuchs Addition,Edge,40.3.10,rand.acu,,,,
Fuchs Addition,Edge,40.3.10,jasm.dic,,,,
Fuchs Addition,Edge,40.3.10,cass.fil,,,,
Fuchs Addition,Edge,100m,meli.rep,,,,
Fuchs Addition,Edge,100m,myrs.cub,,,,
Fuchs Addition,Edge,100m,desm.inc,,,,
Fuchs Addition,Edge,100m,cocc.arg,,,,
Fuchs Addition,Edge,100m,trem.mic,,,,
Fuchs Addition,Edge,100m,pinu.ell,,,,
Fuchs Addition,Edge,100m,psyc.ner,,,,
Fuchs Addition,Edge,100m,meto.tox,,,,
Fuchs Addition,Edge,100m,pter.bah,,,,
Fuchs Addition,Edge,100m,lant.dep,,,,
Fuchs Addition,Edge,100m,chro.odo,,,,
Fuchs Addition,Edge,100m,call.ame,,,,
Fuchs Addition,Edge,41.1.1,sere.rep,15,,,
Fuchs Addition,Edge,41.1.1,anem.adi,10,,,
Fuchs Addition,Edge,41.1.1,pass.sub,5,,,
Fuchs Addition,Edge,41.1.1,meto.tox,5,,,
Fuchs Addition,Edge,41.1.1,toxi.rad,1,,,
Fuchs Addition,Edge,41.1.1,chio.alb,5,,,
Fuchs Addition,Edge,41.1.1,pter.aqu,10,,,
Fuchs Addition,Edge,41.1.1,quer.vir,1,,,
Fuchs Addition,Edge,41.1.1,euge.axi,10,,,
Fuchs Addition,Edge,41.1.10,bide.alb,,,,
Fuchs Addition,Edge,41.1.10,viti.rot,,,,
Fuchs Addition,Edge,41.1.10,rhus.cop,,,,
Fuchs Addition,Edge,41.1.10,eryt.her,,,,
Fuchs Addition,Edge,41.1.10,part.qui,,,,
Fuchs Addition,Edge,41.1.10,mico.bic,,,,
Fuchs Addition,Edge,41.1.10,ardi.esc,,,,
Fuchs Addition,Edge,41.1.10,chio.pin,,,,
Fuchs Addition,Edge,41.1.10,lant.str,,,,
Fuchs Addition,Edge,41.1.10,pasp.blo,,,,
Fuchs Addition,Edge,41.1.10,myrs.cub,,,,
Fuchs Addition,Edge,41.1.10,smil.aur,,,,
Fuchs Addition,Edge,41.1.10,sola.ame,,,,
Fuchs Addition,Edge,41.4.1,bide.alb,20,,,
Fuchs Addition,Edge,41.4.1,rhus.cop,5,,,
Fuchs Addition,Edge,41.4.1,guet.sca,1,,,
Fuchs Addition,Edge,41.4.1,pass.sub,5,,,
Fuchs Addition,Edge,41.4.1,side.sal,5,,,
Fuchs Addition,Edge,41.4.1,chro.odo,1,,,
Fuchs Addition,Edge,41.4.1,toxi.rad,1,,,
Fuchs Addition,Edge,41.4.1,pter.aqu,5,,,
Fuchs Addition,Edge,41.4.1,sere.rep,10,,,
Fuchs Addition,Edge,41.4.1,schi.ter,1,,,
Fuchs Addition,Edge,41.4.1,ardi.esc,1,,,
Fuchs Addition,Edge,41.4.10,mori.roy,,,,
Fuchs Addition,Edge,41.4.10,chio.alb,,,,
Fuchs Addition,Edge,41.4.10,psyc.her,,,,
Fuchs Addition,Edge,41.4.10,byrs.sim,,,,
Fuchs Addition,Edge,41.4.10,smil.aur,,,,
Fuchs Addition,Edge,41.4.10,lant.inv,,,,
Fuchs Addition,Edge,41.4.10,euge.axi,,,,
Fuchs Addition,Edge,41.4.10,cocc.arg,,,,
Fuchs Addition,Edge,100m,myrs.cub,,,,
Fuchs Addition,Edge,100m,viti.rot,,,,
Fuchs Addition,Edge,100m,pasp.blo,,,,
Fuchs Addition,Edge,100m,agal.fas,,,,
Fuchs Addition,Edge,100m,schi.san,,,,
Fuchs Addition,Edge,100m,emil.fos,,,,
Fuchs Addition,Edge,100m,sola.ame,,,,
Fuchs Addition,Edge,100m,pinu.ell,,,,
Fuchs Addition,Edge,100m,trem.mic,,,,
Fuchs Addition,Edge,100m,burs.sim,,,,
Fuchs Addition,Edge,100m,side.sal,,,,
Fuchs Addition,Edge,100m,mika.mic,,,,
Fuchs Addition,Edge,100m,sola.eri,,,,
Fuchs Addition,Edge,100m,byrs.luc,,,,
Fuchs Addition,Lawn,31.1.1,bide.alb,10,,,
Fuchs Addition,Lawn,31.1.1,desm.tri,1,,,
Fuchs Addition,Lawn,31.1.1,cham.hir,1,,,
Fuchs Addition,Lawn,31.1.1,ruel.ble,5,,,
Fuchs Addition,Lawn,31.1.1,spor.pyr,15,,,
Fuchs Addition,Lawn,31.1.1,alys.vag,1,,,
Fuchs Addition,Lawn,31.1.1,sida.ulm,5,,,
Fuchs Addition,Lawn,31.1.1,uroc.dis,1,,,
Fuchs Addition,Lawn,31.1.10,cham.hys,,,,
Fuchs Addition,Lawn,31.1.10,medi.lup,,,,
Fuchs Addition,Lawn,31.1.10,diod.ter,,,,
Fuchs Addition,Lawn,31.1.10,sper.ver,,,,
Fuchs Addition,Lawn,31.1.10,seta.par,,,,
Fuchs Addition,Lawn,31.1.10,digi.cil,,,,
Fuchs Addition,Lawn,31.1.10,unkn.forb1,,,,
Fuchs Addition,Lawn,31.1.10,unkn.forb2,,,,
Fuchs Addition,Lawn,31.1.10,cenc.ech,,,,
Fuchs Addition,Lawn,31.1.10,ruel.cil,,,,
Fuchs Addition,Lawn,31.4.1,bide.alb,30,,,
Fuchs Addition,Lawn,31.4.1,spor.pyr,1,,,
Fuchs Addition,Lawn,31.4.1,cham.hyr,5,,,
Fuchs Addition,Lawn,31.4.1,cham.hys,1,,,
Fuchs Addition,Lawn,31.4.1,sper.ver,5,,,
Fuchs Addition,Lawn,31.4.1,digi.cil,1,,,
Fuchs Addition,Lawn,31.4.1,sida.ulm,1,,,
Fuchs Addition,Lawn,31.4.1,uroc.dis,1,,,
Fuchs Addition,Lawn,31.4.1,oxal.cor,1,,,
Fuchs Addition,Lawn,31.4.1,aesc.ame,1,,,
Fuchs Addition,Lawn,31.4.10,ruel.ble,,,,
Fuchs Addition,Lawn,31.4.10,alys.vag,,,,
Fuchs Addition,Lawn,31.4.10,desm.tri,,,,
Fuchs Addition,Lawn,31.4.10,desm.tor,,,,
Fuchs Addition,Lawn,31.4.10,medi.lup,,,,
Fuchs Addition,Lawn,31.4.10,unkn.grass1,,,,
Fuchs Addition,Lawn,31.4.10,diod.ter,,,,
Fuchs Addition,Lawn,31.4.10,neyr.rey,,,,
Fuchs Addition,Lawn,31.4.10,aesc.ame,,,,
Fuchs Addition,Lawn,100m,sper.rem,,,,
Fuchs Addition,Lawn,100m,cham.hys,,,,
Fuchs Addition,Lawn,100m,indi.spi,,,,
Fuchs Addition,Lawn,100m,sper.ver,,,,
Fuchs Addition,Lawn,100m,both.per,,,,
Fuchs Addition,Lawn,100m,cham.las,,,,
Fuchs Addition,Lawn,100m,meli.rep,,,,
Fuchs Addition,Lawn,32.2.1,sida.ulm,10,,,
Fuchs Addition,Lawn,32.2.1,ruel.ble,5,,,
Fuchs Addition,Lawn,32.2.1,cyno.dac,30,,,
Fuchs Addition,Lawn,32.2.1,cham.hys,1,,,
Fuchs Addition,Lawn,32.2.1,cham.hir,1,,,
Fuchs Addition,Lawn,32.2.1,unkn.grass1,1,,,
Fuchs Addition,Lawn,32.2.1,cham.las,10,,,
Fuchs Addition,Lawn,32.2.1,bide.alb,1,,,
Fuchs Addition,Lawn,32.2.1,uroc.dis,1,,,
Fuchs Addition,Lawn,32.2.10,alys.vag,,,,
Fuchs Addition,Lawn,32.2.10,spor.pyr,,,,
Fuchs Addition,Lawn,32.2.10,cenc.ech,,,,
Fuchs Addition,Lawn,32.2.10,sper.ver,,,,
Fuchs Addition,Lawn,32.4.1,bide.alb,1,,,
Fuchs Addition,Lawn,32.4.1,neyrrey,1,,,
Fuchs Addition,Lawn,32.4.1,sida.ulm,5,,,
Fuchs Addition,Lawn,32.4.1,indi.spi,1,,,
Fuchs Addition,Lawn,32.4.1,uroc.dis,5,,,
Fuchs Addition,Lawn,32.4.1,cham.hir,5,,,
Fuchs Addition,Lawn,32.4.1,spor.pyr,1,,,
Fuchs Addition,Lawn,32.4.1,cyno.dac,60,,,
Fuchs Addition,Lawn,32.4.1,cham.opt,1,,,
Fuchs Addition,Lawn,32.4.1,oxal.cor,1,,,
Fuchs Addition,Lawn,32.4.1,cham.las,1,,,
Fuchs Addition,Lawn,32.4.1,cham.hys,1,,,
Fuchs Addition,Lawn,32.4.1,euph.gra,1,,,
Fuchs Addition,Lawn,32.4.1,diod.ter,1,,,
Fuchs Addition,Lawn,32.4.1,ruel.ble,1,,,
Fuchs Addition,Lawn,32.4.10,sper.rem,,,,
Fuchs Addition,Lawn,32.4.10,both.per,,,,
Fuchs Addition,Lawn,32.4.10,part.hys,,,,
Fuchs Addition,Lawn,32.4.10,uroc.dis,,,,
Fuchs Addition,Lawn,32.4.10,desm.tor,,,,
Fuchs Addition,Lawn,32.4.10,cycl.lep,,,,
Fuchs Addition,Lawn,32.4.10,ruel.cil,,,,
Fuchs Addition,Lawn,32.4.10,desm.inc,,,,
Fuchs Addition,Lawn,32.4.10,lep.vir,,,,
Fuchs Addition,Lawn,100m,sonc.asp,,,,
Fuchs Addition,Lawn,100m,ambr.art,,,,
Fuchs Addition,Lawn,40.1.1,bide.alb,10,,,
Fuchs Addition,Lawn,40.1.1,ruel.ble,5,,,
Fuchs Addition,Lawn,40.1.1,desm.tri,5,,,
Fuchs Addition,Lawn,40.1.1,sida.ulm,1,,,
Fuchs Addition,Lawn,40.1.1,indi.spi,1,,,
Fuchs Addition,Lawn,40.1.1,cham.hir,1,,,
Fuchs Addition,Lawn,40.1.1,cham.hys,1,,,
Fuchs Addition,Lawn,40.1.1,spor.pyr,15,,,
Fuchs Addition,Lawn,40.1.1,digi.cil,1,,,
Fuchs Addition,Lawn,40.1.1,seta.par,5,,,
Fuchs Addition,Lawn,40.1.1,alys.vag,1,,,
Fuchs Addition,Lawn,40.1.10,sper.ver,,,,
Fuchs Addition,Lawn,40.1.10,crot.sp,,,,
Fuchs Addition,Lawn,40.1.10,diod.ter,,,,
Fuchs Addition,Lawn,40.1.10,styl.ham,,,,
Fuchs Addition,Lawn,40.1.10,cham.las,,,,
Fuchs Addition,Lawn,40.3.1,bide.alb,15,,,
Fuchs Addition,Lawn,40.3.1,sper.ver,5,,,
Fuchs Addition,Lawn,40.3.1,seta.par,5,,,
Fuchs Addition,Lawn,40.3.1,sida.ulm,1,,,
Fuchs Addition,Lawn,40.3.1,alys.vag,1,,,
Fuchs Addition,Lawn,40.3.1,cham.hir,1,,,
Fuchs Addition,Lawn,40.3.1,digi.cil,1,,,
Fuchs Addition,Lawn,40.3.1,spor.pyr,15,,,
Fuchs Addition,Lawn,40.3.10,ruel.ble,,,,
Fuchs Addition,Lawn,40.3.10,indi.spi,,,,
Fuchs Addition,Lawn,40.3.10,cham.hys,,,,
Fuchs Addition,Lawn,40.3.10,symp.syn*,,,,
Fuchs Addition,Lawn,40.3.10,medi.lup,,,,
Fuchs Addition,Lawn,40.3.10,cham.las,,,,
Fuchs Addition,Lawn,100m,neyr.rey,,,,
Fuchs Addition,Lawn,100m,aesc.ame,,,,
Fuchs Addition,Lawn,100m,desm.tor,,,,
Fuchs Addition,Lawn,100m,lepi.vir,,,,
Fuchs Addition,Lawn,41.1.1,bide.alb,20,,,
Fuchs Addition,Lawn,41.1.1,ruel.ble,1,,,
Fuchs Addition,Lawn,41.1.1,spor.pyr,15,,,
Fuchs Addition,Lawn,41.1.1,sida.ulm,1,,,
Fuchs Addition,Lawn,41.1.1,cham.hir,1,,,
Fuchs Addition,Lawn,41.1.1,desm.tri,1,,,
Fuchs Addition,Lawn,41.1.1,uroc.dis,1,,,
Fuchs Addition,Lawn,41.1.1,sper.ver,1,,,
Fuchs Addition,Lawn,41.1.10,ruel.cil,,,,
Fuchs Addition,Lawn,41.1.10,neyr.rey,,,,
Fuchs Addition,Lawn,41.1.10,desm.inc,,,,
Fuchs Addition,Lawn,41.1.10,both.per,,,,
Fuchs Addition,Lawn,41.1.10,cham.hys,,,,
Fuchs Addition,Lawn,41.1.10,part.hys,,,,
Fuchs Addition,Lawn,41.1.10,cenc.ech,,,,
Fuchs Addition,Lawn,41.1.10,sper.rem,,,,
Fuchs Addition,Lawn,41.1.10,oxal.cor,,,,
Fuchs Addition,Lawn,41.4.1,bide.alb,10,,,
Fuchs Addition,Lawn,41.4.1,sida.ulm,5,,,
Fuchs Addition,Lawn,41.4.1,sper.ver,1,,,
Fuchs Addition,Lawn,41.4.1,spor.pyr,5,,,
Fuchs Addition,Lawn,41.4.1,cenc.ech,1,,,
Fuchs Addition,Lawn,41.4.1,euph.gra,1,,,
Fuchs Addition,Lawn,41.4.1,medi.lup,1,,,
Fuchs Addition,Lawn,41.4.1,uroc.dis,5,,,
Fuchs Addition,Lawn,41.4.1,cham.las,5,,,
Fuchs Addition,Lawn,41.4.1,cham.hys,1,,,
Fuchs Addition,Lawn,41.4.1,cham.hir,1,,,
Fuchs Addition,Lawn,41.4.1,cham.opt,1,,,
Fuchs Addition,Lawn,41.4.1,digi.cil,1,,,
Fuchs Addition,Lawn,41.4.10,neyr.rey,,,,
Fuchs Addition,Lawn,41.4.10,ruel.ble,,,,
Fuchs Addition,Lawn,41.4.10,alys.vag,,,,
Fuchs Addition,Lawn,41.4.10,salv.occ,,,,
Fuchs Addition,Lawn,41.4.10,indi.spi,,,,
Fuchs Addition,Lawn,41.4.10,medi.lup,,,,
Fuchs Addition,Lawn,41.4.10,euph.gra,,,,
Fuchs Addition,Lawn,41.4.10,ruel.cil,,,,
Fuchs Addition,Lawn,41.4.10,lepi.vir,,,,
Fuchs Addition,Lawn,100m,ambr.art,,,,
Fuchs Addition,Lawn,100m,desm.inc,,,,
Fuchs Addition,Lawn,100m,sper.rem,,,,
Fuchs Addition,Lawn,100m,cham.yp,,,,
Fuchs Addition,Lawn,100m,part.hys,,,,
Fuchs Addition,Lawn,100m,desm.tor,,,,
Fuchs Addition,Lawn,100m,rhyn.min,,,,
Navy Wells,Lawn,31.1.1,spor.pyr,25,,,
Navy Wells,Lawn,31.1.1,sten.sec,20,,,
Navy Wells,Lawn,31.1.1,pasp.not,5,,,
Navy Wells,Lawn,31.1.1,sper.ver,1,,,
Navy Wells,Lawn,31.1.1,phyl.nod,1,,,
Navy Wells,Lawn,31.1.1,cyno.dac,5,,,
Navy Wells,Lawn,31.1.1,styl.ham,1,,,
Navy Wells,Lawn,31.1.1,alys.vag,1,,,
Navy Wells,Lawn,31.1.1,sida.ulm,1,,,
Navy Wells,Lawn,31.1.1,digi.cil,25,,,
Navy Wells,Lawn,31.1.1,caly.via,1,,,
Navy Wells,Lawn,31.1.10,cham.men,,,,
Navy Wells,Lawn,31.1.10,indi.spi,,,,
Navy Wells,Lawn,31.1.10,ruel.cil,,,,
Navy Wells,Lawn,31.1.10,medi.lup,,,,
Navy Wells,Lawn,31.4.1,spor.pyr,25,,,
Navy Wells,Lawn,31.4.1,styl.ham,35,,,
Navy Wells,Lawn,31.4.1,rhus.cop,1,,,
Navy Wells,Lawn,31.4.1,sida.ulm,1,,,
Navy Wells,Lawn,31.4.1,pasp.set,1,,,
Navy Wells,Lawn,31.4.1,stac.jam,5,,,
Navy Wells,Lawn,31.4.1,acal.cha,1,,,
Navy Wells,Lawn,31.4.1,rhyn.min,1,,,
Navy Wells,Lawn,31.4.1,digi.cil,1,,,
Navy Wells,Lawn,31.4.10,walt.ind,,,,
Navy Wells,Lawn,31.4.10,alys.vag,,,,
Navy Wells,Lawn,31.4.10,pasp.cae,,,,
Navy Wells,Lawn,31.4.10,rhyn.min,,,,
Navy Wells,Lawn,31.4.10,sper.ver,,,,
Navy Wells,Lawn,100m,asem.vio,,,,
Navy Wells,Lawn,100m,seta.par,,,,
Navy Wells,Lawn,100m,mori.roy,,,,
Navy Wells,Lawn,100m,desm.vir,,,,
Navy Wells,Lawn,100m,desm.inc,,,,
Navy Wells,Lawn,100m,cham.opt,,,,
Navy Wells,Lawn,100m,cham.dee,,,,
Navy Wells,Lawn,100m,part.hys,,,,
Navy Wells,Lawn,100m,both.per,,,,
Navy Wells,Lawn,32.2.1,sper.ver,5,,,
Navy Wells,Lawn,32.2.1,sida.ulm,5,,,
Navy Wells,Lawn,32.2.1,spor.pyr,20,,,
Navy Wells,Lawn,32.2.1,pasp.not,15,,,
Navy Wells,Lawn,32.2.1,sten.sec,10,,,
Navy Wells,Lawn,32.2.1,indi.spi,5,,,
Navy Wells,Lawn,32.2.1,digi.sp,20,,,
Navy Wells,Lawn,32.2.1,both.per,5,,,
Navy Wells,Lawn,32.2.10,caly.via,,,,
Navy Wells,Lawn,32.2.10,desm.inc,,,,
Navy Wells,Lawn,32.2.10,phyl.nod,,,,
Navy Wells,Lawn,32.2.10,cham.pro,,,,
Navy Wells,Lawn,32.2.10,ruel.cil,,,,
Navy Wells,Lawn,32.2.10,alys.vag,,,,
Navy Wells,Lawn,32.2.10,styl.ham,,,,
Navy Wells,Lawn,32.2.10,desm.tri,,,,
Navy Wells,Lawn,32.2.10,medi.lup,,,,
Navy Wells,Lawn,32.4.1,spor.pyr,10,,,
Navy Wells,Lawn,32.4.1,erem.oph,5,,,
Navy Wells,Lawn,32.4.1,pasp.cae,1,,,
Navy Wells,Lawn,32.4.1,pasp.sp,1,,,
Navy Wells,Lawn,32.4.1,digi.sp,10,,,
Navy Wells,Lawn,32.4.1,dich/both*,1,,,
Navy Wells,Lawn,32.4.1,erag.ell,1,,,
Navy Wells,Lawn,32.4.1,asem.vio,1,,,
Navy Wells,Lawn,32.4.1,alys.vag,1,,,
Navy Wells,Lawn,32.4.1,styl.ham,1,,,
Navy Wells,Lawn,32.4.1,cent.vir,1,,,
Navy Wells,Lawn,32.4.10,seta.par,,,,
Navy Wells,Lawn,32.4.10,rhus.cop,,,,
Navy Wells,Lawn,32.4.10,rhyn.min,,,,
Navy Wells,Lawn,32.4.10,sida.ulm,,,,
Navy Wells,Lawn,32.4.10,cnid.sti,,,,
Navy Wells,Lawn,32.4.10,rich.gra,,,,
Navy Wells,Lawn,32.4.10,desm.tri,,,,
Navy Wells,Lawn,100m,pasp.blo,,,,
Navy Wells,Lawn,100m,stac.jam,,,,
Navy Wells,Lawn,100m,cham.hir,,,,
Navy Wells,Lawn,100m,part.hys,,,,
Navy Wells,Lawn,100m,port.ole,,,,
Navy Wells,Lawn,100m,amar.pal,,,,
Navy Wells,Lawn,100m,acal.set,,,,
Navy Wells,Lawn,100m,amar.spi,,,,
Navy Wells,Lawn,100m,desm.inc,,,,
Navy Wells,Lawn,100m,eleu.ind,,,,
Navy Wells,Lawn,40.1.1,erem.oph,30,,,
Navy Wells,Lawn,40.1.1,digi.cil,10,,,
Navy Wells,Lawn,40.1.1,spor.pyr,5,,,
Navy Wells,Lawn,40.1.1,styl.ham,5,,,
Navy Wells,Lawn,40.1.1,alys.vag,1,,,
Navy Wells,Lawn,40.1.1,rhyn.min,1,,,
Navy Wells,Lawn,40.1.1,cent.vir,1,,,
Navy Wells,Lawn,40.1.1,unkn.dichot,1,,,
Navy Wells,Lawn,40.1.10,desm.vir,,,,
Navy Wells,Lawn,40.1.10,rhus.cop,,,,
Navy Wells,Lawn,40.1.10,schi.ter,,,,
