Site,Plot,Subplot,GenusSpecies,CoverPerc,Family,Genus,Species
West Biscayne,Edge,32.4.10,gali.ber,,,,
West Biscayne,Edge,32_100,meto.tox,,,,
West Biscayne,Edge,32_100,berl.sub,,,,
West Biscayne,Edge,32_100,lant.dep,,,,
West Biscayne,Edge,32_100,ruel.suc,,,,
West Biscayne,Edge,32_100,soli.odo,,,,
West Biscayne,Edge,32_100,chap.alb,,,,
West Biscayne,Edge,32_100,quer.vir,,,,
West Biscayne,Edge,32_100,abru.pre,,,,
West Biscayne,Edge,32_100,phys.wal,,,,
West Biscayne,Edge,32_100,pinu.ell,,,,
West Biscayne,Edge,32_100,pter.aqu,,,,
West Biscayne,Edge,32_100,saba.pal,,,,
West Biscayne,Edge,32_100,schi.san,,,,
West Biscayne,Edge,32_100,call.ame,,,,
West Biscayne,Edge,32_100,trip.flo,,,,
West Biscayne,Edge,40.1.1,meto.tox,5,,,
West Biscayne,Edge,40.1.1,koan.vil,1,,,
West Biscayne,Edge,40.1.1,sere.rep,5,,,
West Biscayne,Edge,40.1.1,desm.lin,5,,,
West Biscayne,Edge,40.1.1,mori.roy,1,,,
West Biscayne,Edge,40.1.1,chio.pin,10,,,
West Biscayne,Edge,40.1.1,gali.ber,1,,,
West Biscayne,Edge,40.1.1,crot.lin,1,,,
West Biscayne,Edge,40.1.1,phyl.pen,1,,,
West Biscayne,Edge,40.1.10,pinu.ell,,,,
West Biscayne,Edge,40.1.10,mico.bic,,,,
West Biscayne,Edge,40.1.10,smil.aur,,,,
West Biscayne,Edge,40.1.10,quer.vir,,,,
West Biscayne,Edge,40.1.10,dysc.ang,,,,
West Biscayne,Edge,40.1.10,cass.fil,,,,
West Biscayne,Edge,40.1.10,chap.alb,,,,
West Biscayne,Edge,40.1.10,acal.cha,,,,
West Biscayne,Edge,40.1.10,bide.alb,,,,
West Biscayne,Edge,40.1.10,lant.inv,,,,
West Biscayne,Edge,40.1.10,dich.aci,,,,
West Biscayne,Edge,40.1.10,symp.adn,,,,
West Biscayne,Edge,40.1.10,ayen.eup,,,,
West Biscayne,Edge,40.1.10,chro.odo,,,,
West Biscayne,Edge,40.1.10,ipom.sp.,,,(ten),
West Biscayne,Edge,40.1.10,pasp.sp.,,,(blo/cae),
West Biscayne,Edge,40.1.10,soli.odo,,,,
West Biscayne,Edge,40.1.10,phys.wal,,,,
West Biscayne,Edge,40.1.10,pter.aqu,,,,
West Biscayne,Edge,40.1.10,fore.seg,,,,
West Biscayne,Edge,40.1.10,call.ame,,,,
West Biscayne,Edge,40.1.10,rhus.cop,,,,
West Biscayne,Edge,40.3.1,sere.rep,50,,,
West Biscayne,Edge,40.3.1,mico.bic,50,,,
West Biscayne,Edge,40.3.1,meto.tox,1,,,
West Biscayne,Edge,40.3.1,fore.seg,1,,,
West Biscayne,Edge,40.3.1,trag.sax,1,,,
West Biscayne,Edge,40.3.1,gali.ber,1,,,
West Biscayne,Edge,40.3.1,chio.pin,1,,,
West Biscayne,Edge,40.3.1,crot.lin,1,,,
West Biscayne,Edge,40.3.1,berl.sub,1,,,
West Biscayne,Edge,40.3.1,soli.odo,1,,,
West Biscayne,Edge,40.3.1,jasm.dic,1,,,
West Biscayne,Edge,40.3.10,zami.int,,,,
West Biscayne,Edge,40.3.10,rhus.cop,,,,
West Biscayne,Edge,40.3.10,koan.vil,,,,
West Biscayne,Edge,40.3.10,acal.cha,,,,
West Biscayne,Edge,40.3.10,phyl.pen,,,,
West Biscayne,Edge,40.3.10,lant.dep,,,,
West Biscayne,Edge,40.3.10,chro.odo,,,,
West Biscayne,Edge,40.3.10,cass.fil,,,,
West Biscayne,Edge,40.3.10,pasp.sp.,,,(blo/cae),
West Biscayne,Edge,40.3.10,call.ame,,,,
West Biscayne,Edge,40.3.10,dich.aci,,,,
West Biscayne,Edge,40.3.10,dysc.ang,,,,
West Biscayne,Edge,40.3.10,euph.sp.,,,(cya/pin/het),
West Biscayne,Edge,40.3.10,mela.par,,,,
West Biscayne,Edge,40.3.10,cham.nic,,,,
West Biscayne,Edge,40.3.10,ayen.eup,,,,
West Biscayne,Edge,40.3.10,rhyn.flo,,,,
West Biscayne,Edge,40.3.10,liat.ten,,,,
West Biscayne,Edge,40.3.10,andr.sp.,,,,
West Biscayne,Edge,40.3.10,smil.aur,,,,
West Biscayne,Edge,40_100,cham.nic,,,,
West Biscayne,Edge,40_100,lant.str,,,,
West Biscayne,Edge,40_100,schi.ter,,,,
West Biscayne,Edge,40_100,cocc.arg,,,,
West Biscayne,Edge,40_100,schi.gra,,,,
West Biscayne,Edge,40_100,mela.par,,,,
West Biscayne,Edge,40_100,dich.ova,,,,
West Biscayne,Edge,40_100,byrs.luc,,,,
West Biscayne,Edge,40_100,viti.rot,,,,
West Biscayne,Edge,40_100,unkn.dico,,,(piri/ruel),
West Biscayne,Edge,40_100,berl.sub,,,,
West Biscayne,Edge,40_100,cent.vir,,,,
West Biscayne,Edge,40_100,rhyn.ren,,,,
West Biscayne,Edge,40_100,myrs.cub,,,,
West Biscayne,Edge,40_100,bric.mos,,,,
West Biscayne,Edge,40_100,sorg.sec,,,,
West Biscayne,Edge,40_100,pheo.ret,,,,
West Biscayne,Edge,40_100,meli.rep,,,,
West Biscayne,Edge,40_100,pasp.blo,,,,
West Biscayne,Edge,40_100,crot.pum,,,,
West Biscayne,Edge,40_100,part.qui,,,,
West Biscayne,Edge,40_100,andr.glo,,,,
West Biscayne,Edge,41.1.1,fore.seg,35,,,
West Biscayne,Edge,41.1.1,jasm.dic,10,,,
West Biscayne,Edge,41.1.1,myrs.cub,5,,,
West Biscayne,Edge,41.1.1,meto.tox,1,,,
West Biscayne,Edge,41.1.1,ruel.suc,1,,,
West Biscayne,Edge,41.1.1,berl.sub,5,,,
West Biscayne,Edge,41.1.1,chio.pin,1,,,
West Biscayne,Edge,41.1.1,call.ame,1,,,
West Biscayne,Edge,41.1.1,jasm.flu,1,,,
West Biscayne,Edge,41.1.1,gali.ber,1,,,
West Biscayne,Edge,41.1.1,pasp.blo,1,,,
West Biscayne,Edge,41.1.1,sere.rep,15,,,
West Biscayne,Edge,41.1.1,rhyn.ren,5,,,
West Biscayne,Edge,41.1.1,cass.fil,1,,,
West Biscayne,Edge,41.1.1,rhyn.flo,1,,,
West Biscayne,Edge,41.1.1,pass.sub,1,,,
West Biscayne,Edge,41.1.1,phyl.pen,1,,,
West Biscayne,Edge,41.1.1,bide.alb,1,,,
West Biscayne,Edge,41.1.1,rhus.cop,1,,,
West Biscayne,Edge,41.1.10,dich.aci,,,,
West Biscayne,Edge,41.1.10,bric.mos,,,,
West Biscayne,Edge,41.1.10,crot.lin,,,,
West Biscayne,Edge,41.1.10,koan.vil,,,,
West Biscayne,Edge,41.1.10,chro.odo,,,,
West Biscayne,Edge,41.1.10,dich.ova,,,,
West Biscayne,Edge,41.1.10,cent.vir,,,,
West Biscayne,Edge,41.1.10,cham.nic,,,,
West Biscayne,Edge,41.1.10,mela.par,,,,
West Biscayne,Edge,41.1.10,quer.vir,,,,
West Biscayne,Edge,41.1.10,rich.gra,,,,
West Biscayne,Edge,41.1.10,ayen.eup,,,,
West Biscayne,Edge,41.1.10,schi.gra,,,,
West Biscayne,Edge,41.1.10,lant.inv,,,,
West Biscayne,Edge,41.1.10,impe.bra,,,,
West Biscayne,Edge,41.1.10,meli.rep,,,,
West Biscayne,Edge,41.1.10,emil.fos,,,,
West Biscayne,Edge,41.1.10,symp.adn,,,,
West Biscayne,Edge,41.1.10,lant.dep,,,,
West Biscayne,Edge,41.1.10,ipom.sp.,,,(hed),
West Biscayne,Edge,41.4.1,sere.rep,45,,,
West Biscayne,Edge,41.4.1,bric.mos,5,,,
West Biscayne,Edge,41.4.1,fore.seg,1,,,
West Biscayne,Edge,41.4.1,rhus.cop,5,,,
West Biscayne,Edge,41.4.1,bide.alb,5,,,
West Biscayne,Edge,41.4.1,sorg.sec,1,,,
West Biscayne,Edge,41.4.1,crot.pum,1,,,
West Biscayne,Edge,41.4.1,phyl.pen,1,,,
West Biscayne,Edge,41.4.1,chio.pin,5,,,
West Biscayne,Edge,41.4.1,meto.tox,1,,,
West Biscayne,Edge,41.4.1,pasp.blo,5,,,
West Biscayne,Edge,41.4.1,pitt.pen,1,,,
West Biscayne,Edge,41.4.1,trag.sax,1,,,
West Biscayne,Edge,41.4.1,rhyn.ren,1,,,
West Biscayne,Edge,41.4.1,cass.fil,1,,,
West Biscayne,Edge,41.4.1,pinu.ell,1,,,
West Biscayne,Edge,41.4.1,andr.glo,1,,,
West Biscayne,Edge,41.4.1,ayen.eup,1,,,
West Biscayne,Edge,41.4.10,chro.odo,,,,
West Biscayne,Edge,41.4.10,rhyn.flo,,,,
West Biscayne,Edge,41.4.10,mori.roy,,,,
West Biscayne,Edge,41.4.10,trem.mic,,,,
West Biscayne,Edge,41.4.10,bacc.glo,,,,
West Biscayne,Edge,41.4.10,andr.ter,,,,
West Biscayne,Edge,41.4.10,cham.nic,,,,
West Biscayne,Edge,41.4.10,euph.cya,,,,
West Biscayne,Edge,41.4.10,mico.bic,,,,
West Biscayne,Edge,41.4.10,gali.ber,,,,
West Biscayne,Edge,41.4.10,soli.odo,,,,
West Biscayne,Edge,41.4.10,dysc.ang,,,,
West Biscayne,Edge,41.4.10,zami.int,,,,
West Biscayne,Edge,41.4.10,koan.vil,,,,
West Biscayne,Edge,41.4.10,berl.sub,,,,
West Biscayne,Edge,41.4.10,chap.alb,,,,
West Biscayne,Edge,41.4.10,smil.aur,,,,
West Biscayne,Edge,41.4.10,pter.aqu,,,,
West Biscayne,Edge,41.4.10,symp.adn,,,,
West Biscayne,Edge,41.4.10,schi.gra,,,,
West Biscayne,Edge,41.4.10,aris.pur,,,,
West Biscayne,Edge,41.4.10,piri.cis,,,,
West Biscayne,Edge,41.4.10,echi.umb,,,,
West Biscayne,Edge,41_100,dysc.ang,,,,
West Biscayne,Edge,41_100,macr.lat,,,,
West Biscayne,Edge,41_100,pter.pyc,,,,
West Biscayne,Edge,41_100,desm.inc,,,,
West Biscayne,Edge,41_100,phys.wal,,,,
West Biscayne,Edge,41_100,eust.pet,,,,
West Biscayne,Edge,41_100,pasp.cae,,,,
West Biscayne,Edge,41_100,crot.pum,,,,
West Biscayne,Edge,41_100,guet.sca,,,,
West Biscayne,Edge,41_100,viti.rot,,,,
West Biscayne,Edge,41_100,pter.aqu,,,,
West Biscayne,Edge,41_100,andr.ter,,,,
West Biscayne,Edge,41_100,schi.ter,,,,
West Biscayne,Edge,41_100,smil.aur,,,,
West Biscayne,Edge,41_100,schi.san,,,,
West Biscayne,Edge,41_100,crot.rot,,,,
West Biscayne,Lawn,31.1.1,meto.tox,5,,,
West Biscayne,Lawn,31.1.1,sere.rep,15,,,
West Biscayne,Lawn,31.1.1,jasm.dic,5,,,
West Biscayne,Lawn,31.1.1,viti.rot,5,,,
West Biscayne,Lawn,31.1.1,rhyn.min,1,,,
West Biscayne,Lawn,31.1.1,toxi.rad,1,,,
West Biscayne,Lawn,31.1.1,mori.roy,1,,,
West Biscayne,Lawn,31.1.1,pass.sub,1,,,
West Biscayne,Lawn,31.1.1,chro.odo,1,,,
West Biscayne,Lawn,31.1.1,chio.pin,1,,,
West Biscayne,Lawn,31.1.1,pter.aqu,5,,,
West Biscayne,Lawn,31.1.1,rhus.cop,1,,,
West Biscayne,Lawn,31.1.1,meli.rep,1,,,
West Biscayne,Lawn,31.1.10,abru.pre,,,,
West Biscayne,Lawn,31.1.10,mico.bic,,,,
West Biscayne,Lawn,31.1.10,fore.seg,,,,
West Biscayne,Lawn,31.1.10,rhyn.par,,,,
West Biscayne,Lawn,31.1.10,ipom.mic,,,,
West Biscayne,Lawn,31.1.10,swie.mah,,,,
West Biscayne,Lawn,31.1.10,crot.spe,,,,
West Biscayne,Lawn,31.1.10,part.qui,,,,
West Biscayne,Lawn,31.1.10,zami.int,,,,
West Biscayne,Lawn,31.4.1,chro.odo,15,,,
West Biscayne,Lawn,31.4.1,rhus.cop,10,,,
West Biscayne,Lawn,31.4.1,part.qui,20,,,
West Biscayne,Lawn,31.4.1,viti.rot,1,,,
West Biscayne,Lawn,31.4.1,uroc.max,5,,,
West Biscayne,Lawn,31.4.1,unkn.poac,5,,,
West Biscayne,Lawn,31.4.1,rott.coc,1,,,
West Biscayne,Lawn,31.4.1,euph.cya,1,,,
West Biscayne,Lawn,31.4.1,bide.alb,1,,,
West Biscayne,Lawn,31.4.1,momo.cha,1,,,
West Biscayne,Lawn,31.4.10,rhyn.min,,,,
West Biscayne,Lawn,31.4.10,ciss.ver,,,,
West Biscayne,Lawn,31.4.10,penn.pur,,,,
West Biscayne,Lawn,31.4.10,crot.pal,,,,
West Biscayne,Lawn,31.4.10,gali.ber,,,,
West Biscayne,Lawn,31.4.10,crot.spe,,,,
West Biscayne,Lawn,31.4.10,trem.mic,,,,
West Biscayne,Lawn,31.4.10,unkn.malv,,,(croc),
West Biscayne,Lawn,31_100,myrs.cub,,,,
West Biscayne,Lawn,31_100,quer.vir,,,,
West Biscayne,Lawn,31_100,psil.nud,,,,
West Biscayne,Lawn,31_100,ipom.sp.,,,(tri),
West Biscayne,Lawn,31_100,sida.rho,,,,
West Biscayne,Lawn,31_100,call.ame,,,,
West Biscayne,Lawn,31_100,trag.sax,,,,
West Biscayne,Lawn,31_100,zami.fur,,,,
West Biscayne,Lawn,31_100,cyan.cin,,,,
West Biscayne,Lawn,31_100,unkn.faba,,,(macr.lat),
West Biscayne,Lawn,31_100,cham.nic,,,,
West Biscayne,Lawn,32.2.1,indi.spi,1,,,
West Biscayne,Lawn,32.2.1,ruel.ble,5,,,
West Biscayne,Lawn,32.2.1,caly.via,1,,,
West Biscayne,Lawn,32.2.1,desm.tri,1,,,
West Biscayne,Lawn,32.2.1,unkn.malv,1,,(sida/corc),
West Biscayne,Lawn,32.2.1,pasp.not,80,,,
West Biscayne,Lawn,32.2.1,erem.oph,1,,,
West Biscayne,Lawn,32.2.1,digi.cil,10,,,
West Biscayne,Lawn,32.2.1,elu.ind,1,,,
West Biscayne,Lawn,32.2.10,spor.pyr,,,,
West Biscayne,Lawn,32.2.10,sida.ulm,,,,
West Biscayne,Lawn,32.2.10,part.hys,,,,
West Biscayne,Lawn,32.2.10,cham.hir,,,,
West Biscayne,Lawn,32.2.10,sper.rem,,,,
West Biscayne,Lawn,32.2.10,cyan.cin,,,,
West Biscayne,Lawn,32.2.10,sida.rho,,,,
West Biscayne,Lawn,32.2.10,uroc.max,,,,
West Biscayne,Lawn,32.2.10,unkn.rubi,,,(diod/sper),
West Biscayne,Lawn,32.2.10,comm.sp.,,,(dif/ere),
West Biscayne,Lawn,32.4.1,part.hys,1,,,
West Biscayne,Lawn,32.4.1,sida.ulm,40,,,
West Biscayne,Lawn,32.4.1,spor.ind,5,,,
West Biscayne,Lawn,32.4.1,eleu.ind,5,,,
West Biscayne,Lawn,32.4.1,uroc.max,5,,,
West Biscayne,Lawn,32.4.1,digi.cil,5,,,
West Biscayne,Lawn,32.4.1,pasp.not,5,,,
West Biscayne,Lawn,32.4.1,erem.oph,5,,,
West Biscayne,Lawn,32.4.1,indi.spi,5,,,
West Biscayne,Lawn,32.4.1,ruel.ble,5,,,
West Biscayne,Lawn,32.4.1,sida.rho,1,,,
West Biscayne,Lawn,32.4.1,cham.opt,1,,,
West Biscayne,Lawn,32.4.10,pasp.con,,,,
West Biscayne,Lawn,32.4.10,erag.ama,,,,
West Biscayne,Lawn,32.4.10,cyan.cin,,,,
West Biscayne,Lawn,32.4.10,euph.gra,,,,
West Biscayne,Lawn,32.4.10,sper.tet,,,,
West Biscayne,Lawn,32.4.10,chro.odo,,,,
West Biscayne,Lawn,32.4.10,rhyn.min,,,,
West Biscayne,Lawn,32.4.10,unkn.malv,,,(croc),
West Biscayne,Lawn,32.4.10,bide.alb,,,,
West Biscayne,Lawn,32.4.10,cham.hir,,,,
West Biscayne,Lawn,32.4.10,pasp.set,,,,
West Biscayne,Lawn,32.4.10,cham.hyp,,,,
West Biscayne,Lawn,32.4.10,unkn.poac,,,(sacc/echi),
West Biscayne,Lawn,32.4.10,cham.pro,,,,
West Biscayne,Lawn,32_100,rhus.cop,,,,
West Biscayne,Lawn,32_100,youn.jap,,,,
West Biscayne,Lawn,32_100,meli.rep,,,,
West Biscayne,Lawn,32_100,macr.lat,,,,
West Biscayne,Lawn,32_100,momo.cha,,,,
West Biscayne,Lawn,32_100,part.qui,,,,
West Biscayne,Lawn,32_100,rott.coc,,,,
West Biscayne,Lawn,32_100,toxi.rad,,,,
West Biscayne,Lawn,32_100,unkn.poac,,,,
West Biscayne,Lawn,32_100,crot.pal,,,,
West Biscayne,Lawn,32_100,ciss.ver,,,,
West Biscayne,Lawn,32_100,pter.aqu,,,,
West Biscayne,Lawn,32_100,zami.fur,,,,
West Biscayne,Lawn,32_100,schi.ter,,,,
West Biscayne,Lawn,32_100,viti.rot,,,,
West Biscayne,Lawn,32_100,cham.las,,,,
West Biscayne,Lawn,32_100,crot.pum,,,,
West Biscayne,Lawn,32_100,amar.spi,,,,
West Biscayne,Lawn,32_100,desm.tor,,,,
West Biscayne,Lawn,32_100,euph.sp.,,,(het/cya),
West Biscayne,Lawn,40.1.1,chio.alb,10,,,
West Biscayne,Lawn,40.1.1,sere.rep,15,,,
West Biscayne,Lawn,40.1.1,cham.nic,5,,,
West Biscayne,Lawn,40.1.1,viti.rot,1,,,
West Biscayne,Lawn,40.1.1,bide.alb,1,,,
West Biscayne,Lawn,40.1.1,mico.bic,1,,,
West Biscayne,Lawn,40.1.1,chro.odo,1,,,
West Biscayne,Lawn,40.1.1,rhyn.min,1,,,
West Biscayne,Lawn,40.1.1,gali.ber,1,,,
West Biscayne,Lawn,40.1.1,crot.spe,1,,,
West Biscayne,Lawn,40.1.10,sere.rep,,,,
West Biscayne,Lawn,40.1.10,rhyn.par,,,,
West Biscayne,Lawn,40.1.10,fore.seg,,,,
West Biscayne,Lawn,40.1.10,toxi.rad,,,,
West Biscayne,Lawn,40.1.10,zami.int,,,,
West Biscayne,Lawn,40.1.10,trag.sax,,,,
West Biscayne,Lawn,40.1.10,desm.inc,,,,
West Biscayne,Lawn,40.1.10,part.qui,,,,
West Biscayne,Lawn,40.1.10,swie.mah,,,,
West Biscayne,Lawn,40.1.10,meli.min,,,,
West Biscayne,Lawn,40.1.10,pass.sub,,,,
West Biscayne,Lawn,40.1.10,quer.vir,,,,
West Biscayne,Lawn,40.1.10,rott.coc,,,,
West Biscayne,Lawn,40.3.1,pter.aqu,15,,,
West Biscayne,Lawn,40.3.1,rhus.cop,1,,,
West Biscayne,Lawn,40.3.1,meli.rep,1,,,
West Biscayne,Lawn,40.3.1,viti.rot,5,,,
West Biscayne,Lawn,40.3.1,rhyn.par,5,,,
West Biscayne,Lawn,40.3.1,cass.fil,5,,,
West Biscayne,Lawn,40.3.1,chro.odo,1,,,
West Biscayne,Lawn,40.3.1,part.qui,1,,,
West Biscayne,Lawn,40.3.1,quer.vir,1,,,
West Biscayne,Lawn,40.3.1,guet.sca,1,,,
West Biscayne,Lawn,40.3.10,chio.alb,,,,
West Biscayne,Lawn,40.3.10,pass.sub,,,,
West Biscayne,Lawn,40.3.10,smil.bon,,,,
West Biscayne,Lawn,40.3.10,byrs.luc,,,,
West Biscayne,Lawn,40.3.10,mori.roy,,,,
West Biscayne,Lawn,40.3.10,gali.ber,,,,
West Biscayne,Lawn,40.3.10,trag.sax,,,,
West Biscayne,Lawn,40.3.10,uroc.max,,,,
West Biscayne,Lawn,40.3.10,toxi.rad,,,,
West Biscayne,Lawn,40.3.10,ardi.esc,,,,
West Biscayne,Lawn,40.3.10,rhyn.min,,,,
West Biscayne,Lawn,40.3.10,schi.ter,,,,
West Biscayne,Lawn,40_100,acal.cha,,,,
West Biscayne,Lawn,40_100,rott.coc,,,,
West Biscayne,Lawn,40_100,cyan.cin,,,,
West Biscayne,Lawn,40_100,euph.cya,,,,
West Biscayne,Lawn,40_100,crot.pal,,,,
West Biscayne,Lawn,40_100,criss.ver,,,,
West Biscayne,Lawn,40_100,momo.cha,,,,
West Biscayne,Lawn,40_100,crot.pum,,,,
West Biscayne,Lawn,40_100,meli.min,,,,
West Biscayne,Lawn,40_100,myrs.cub,,,,
West Biscayne,Lawn,40_100,macr.lat,,,,
West Biscayne,Lawn,40_100,uren.lob,,,,
West Biscayne,Lawn,41.1.1,rhus.cop,5,,,
West Biscayne,Lawn,41.1.1,pter.aqu,5,,,
West Biscayne,Lawn,41.1.1,mori.roy,10,,,
West Biscayne,Lawn,41.1.1,ciss.ver,5,,,
West Biscayne,Lawn,41.1.1,bide.alb,5,,,
West Biscayne,Lawn,41.1.1,rott.coc,5,,,
West Biscayne,Lawn,41.1.1,rhyn.min,1,,,
West Biscayne,Lawn,41.1.1,euph.sp.,1,,(het/cya),
West Biscayne,Lawn,41.1.1,momo.cha,5,,,
West Biscayne,Lawn,41.1.1,macr.lat,1,,,
West Biscayne,Lawn,41.1.1,chro.odo,1,,,
West Biscayne,Lawn,41.1.10,uroc.max,,,,
West Biscayne,Lawn,41.1.10,unkn.poac,,,,
West Biscayne,Lawn,41.1.10,crot.pal,,,,
West Biscayne,Lawn,41.1.10,part.qui,,,,
West Biscayne,Lawn,41.1.10,viti.rot,,,,
West Biscayne,Lawn,41.1.10,rott.coc,,,,
West Biscayne,Lawn,41.4.1,pasp.not,70,,,
West Biscayne,Lawn,41.4.1,digi.cil,20,,,
West Biscayne,Lawn,41.4.1,spor.ind,5,,,
West Biscayne,Lawn,41.4.1,alys.vag,5,,,
West Biscayne,Lawn,41.4.1,stem.sec,1,,,
West Biscayne,Lawn,41.4.1,erem.oph,1,,,
West Biscayne,Lawn,41.4.10,cham.pro,,,,
West Biscayne,Lawn,41.4.10,cham.opt,,,,
West Biscayne,Lawn,41.4.10,uroc.max,,,,
West Biscayne,Lawn,41.4.10,unkn.malv,,,(croc),
West Biscayne,Lawn,41.4.10,ipom.sp.,,,,
West Biscayne,Lawn,41.4.10,desm.tor,,,,
West Biscayne,Lawn,41.4.10,euph.sp.,,,(het/cya),
West Biscayne,Lawn,41.4.10,cham.hyp,,,,
West Biscayne,Lawn,41.4.10,cyno.dac,,,,
West Biscayne,Lawn,41.4.10,rhyn.min,,,,
West Biscayne,Lawn,41.4.10,bide.alb,,,,
West Biscayne,Lawn,41.4.10,euph.gra,,,,
West Biscayne,Lawn,41.4.10,unkn.rubi,,,(diod/sper),
West Biscayne,Lawn,41.4.10,sida.ulm,,,,
West Biscayne,Lawn,41.4.10,spor.pyr,,,,
West Biscayne,Lawn,41.4.10,indi.spi,,,,
West Biscayne,Lawn,41_100,saba.pal,,,,
West Biscayne,Lawn,41_100,sere.rep,,,,
West Biscayne,Lawn,41_100,mico.bic,,,,
West Biscayne,Lawn,41_100,abru.pre,,,,
West Biscayne,Lawn,41_100,toxi.rad,,,,
West Biscayne,Lawn,41_100,pass.sub,,,,
West Biscayne,Lawn,41_100,swie.mah,,,,
West Biscayne,Lawn,41_100,meli.rep,,,,
West Biscayne,Lawn,41_100,cham.hir,,,,
West Biscayne,Lawn,41_100,eleu.ind,,,,
West Biscayne,Lawn,41_100,sida.rho,,,,
West Biscayne,Lawn,41_100,phyl.ten,,,,
West Biscayne,Lawn,41_100,part.hys,,,,
West Biscayne,Lawn,41_100,cham.las,,,,
West Biscayne,Lawn,41_100,crot.pal,,,,
West Biscayne,Lawn,41_100,cham.hyp,,,,
West Biscayne,Lawn,41_100,pasp.fim,,,,
West Biscayne,Lawn,41_100,quer.vir,,,,
West Biscayne,Lawn,41_100,lant.str,,,,
West Biscayne,Lawn,41_100,ipom.sp.,,,(tri/ten),
